district,predicted_risk,confidence_score,equity_vulnerability_index,final_risk_score,priority_level,alert_status,recommended_action
Alwar,High,70.25,2.0726112710195426,1.224,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,65.46,2.0726112710195426,1.216,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,70.3,2.0726112710195426,1.224,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,71.06,2.0580715458394536,1.221,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,75.74,0.5956240305590925,0.863,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,98.61,-0.012584626488632261,0.325,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.74,0.18026794223230108,0.544,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.87,0.057563050492124644,0.343,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.9,0.18026794223230108,0.544,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.54,0.057563050492124644,0.342,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.2,0.18026794223230108,0.543,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.86,0.057563050492124644,0.343,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.35,0.18026794223230108,0.544,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.55,0.057563050492124644,0.342,Low Priority,NO ALERT,Routine monitoring.
Pali,High,79.23,0.5466894409937888,0.856,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,High,80.61,0.5466894409937888,0.858,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,99.45,-0.08355555555555555,0.308,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,99.66,-0.08355555555555555,0.309,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,99.45,-0.08355555555555555,0.308,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,83.0,0.37553307670373537,0.818,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,98.98,0.09604811429772034,0.352,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,83.0,0.37553307670373537,0.818,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,98.98,0.09604811429772034,0.352,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,83.24,0.37553307670373537,0.819,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,99.24,0.09604811429772034,0.353,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,83.24,0.37553307670373537,0.819,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,99.24,0.09604811429772034,0.353,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,91.26,0.16777176015473888,0.539,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.64,0.02911328349626221,0.335,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,91.81,0.16777176015473888,0.54,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.64,0.02911328349626221,0.335,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.11,0.16777176015473888,0.54,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.96,0.02911328349626221,0.336,Low Priority,NO ALERT,Routine monitoring.
Alwar,Medium,92.54,0.16777176015473888,0.541,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Low,98.99,0.02911328349626221,0.336,Low Priority,NO ALERT,Routine monitoring.
Kota,High,82.62,1.1465662113450958,1.011,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,High,82.8,1.1465662113450958,1.011,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,High,80.56,1.1465662113450958,1.007,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,High,84.17,1.1465662113450958,1.013,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,High,83.32,1.1465662113450958,1.012,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,High,84.52,1.1465662113450958,1.013,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Medium,88.81,0.30118973905351615,0.569,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Jodhpur,Medium,87.73,0.30118973905351615,0.567,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Jodhpur,Low,99.68,0.11177777777777777,0.357,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,82.93,0.6516725146198831,0.887,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Low,99.68,-0.04740404040404042,0.318,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,99.68,-0.08222222222222224,0.309,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,99.77,0.11177777777777777,0.358,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,80.11,0.6516725146198831,0.883,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Low,99.77,-0.04740404040404042,0.318,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,Low,99.77,-0.08222222222222224,0.309,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,98.37,0.057402116402116406,0.342,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,98.16,0.057402116402116406,0.342,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.5,0.057402116402116406,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.29,0.057402116402116406,0.343,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.51,0.057402116402116406,0.344,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.29,0.057402116402116406,0.343,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.72,-0.008006269592476495,0.328,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,89.54,0.34453918495297803,0.82,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,Low,99.72,0.019993730407523502,0.335,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.72,-0.008006269592476495,0.328,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,89.43,0.34453918495297803,0.82,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,Low,99.72,0.019993730407523502,0.335,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.88,-0.008006269592476495,0.328,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,89.56,0.34453918495297803,0.82,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,Low,99.88,0.019993730407523502,0.335,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,Low,99.34,-0.008006269592476495,0.327,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,89.64,0.34453918495297803,0.821,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,Low,99.34,0.019993730407523502,0.334,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,98.94,0.10336112163698369,0.354,Low Priority,NO ALERT,Routine monitoring.
Udaipur,Low,99.15,-0.01669250048197416,0.325,Low Priority,NO ALERT,Routine monitoring.
Sikar,High,79.42,0.9703689839572193,0.962,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,78.84,0.9703689839572193,0.961,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,81.15,0.9703689839572193,0.964,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,80.19,0.9703689839572193,0.963,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,81.37,0.32321175726927937,0.803,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,74.6,1.821179737564846,1.167,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,82.53,0.32321175726927937,0.805,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,75.93,1.821179737564846,1.169,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,Low,99.37,0.035201561002327804,0.338,Low Priority,NO ALERT,Routine monitoring.
Sikar,Low,99.21,0.035201561002327804,0.338,Low Priority,NO ALERT,Routine monitoring.
Sikar,Low,99.21,0.035201561002327804,0.338,Low Priority,NO ALERT,Routine monitoring.
Bharatpur,High,69.3,0.808665071770335,0.906,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,High,70.01,0.6684962406015038,0.872,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,High,73.09,0.808665071770335,0.912,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,High,72.91,0.6684962406015038,0.876,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,High,73.23,0.808665071770335,0.912,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bharatpur,High,73.05,0.6684962406015038,0.877,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,92.24,0.6291924479936902,0.896,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,97.25,0.1097451690821256,0.353,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,92.73,0.2619861600731166,0.805,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,High,91.69,0.6291924479936902,0.895,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Alwar,Low,97.0,0.1097451690821256,0.353,Low Priority,NO ALERT,Routine monitoring.
Alwar,High,92.57,0.2619861600731166,0.804,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,High,77.06,1.9137116253594413,1.194,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Ajmer,Low,98.77,-0.08974876499647144,0.306,Low Priority,NO ALERT,Routine monitoring.
Ajmer,Low,98.77,-0.004370598253035221,0.327,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.18,-0.0008064085447263072,0.329,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.18,0.03233644859813083,0.337,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.17,-0.0008064085447263072,0.329,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.17,0.03233644859813083,0.337,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.98,-0.0008064085447263072,0.328,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.98,0.03233644859813083,0.337,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.72,-0.0008064085447263072,0.328,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.72,0.03233644859813083,0.336,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.99,-0.0008064085447263072,0.328,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.99,0.03233644859813083,0.337,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.72,-0.0008064085447263072,0.328,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.72,0.03233644859813083,0.336,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,98.72,0.15202331002331002,0.366,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,98.81,0.15202331002331002,0.366,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.47,0.15202331002331002,0.367,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.72,0.15202331002331002,0.368,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.33,0.15202331002331002,0.367,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.68,0.15202331002331002,0.368,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,99.09,0.015085020242914984,0.332,Low Priority,NO ALERT,Routine monitoring.
Alwar,Low,99.09,0.05071665621257912,0.341,Low Priority,NO ALERT,Routine monitoring.
Jaipur,Low,99.08,0.06799446494464945,0.346,Low Priority,NO ALERT,Routine monitoring.
Jaipur,High,88.97,0.9520596823359538,0.971,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jaipur,Low,99.08,-0.005505535055350591,0.327,Low Priority,NO ALERT,Routine monitoring.
Pali,High,82.91,0.5705375302663438,0.867,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Pali,High,81.89,0.5705375302663438,0.865,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,High,80.38,1.2020422405876952,1.021,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,High,83.81,1.2020422405876952,1.026,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,High,82.51,0.35110829231351764,0.812,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Low,99.29,0.041118038902211565,0.339,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,75.16,0.6348852346694074,0.871,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,High,83.74,0.35110829231351764,0.813,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Low,99.01,0.041118038902211565,0.339,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,77.13,0.6348852346694074,0.874,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,High,82.58,0.35110829231351764,0.812,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Jodhpur,Low,99.29,0.041118038902211565,0.339,Low Priority,NO ALERT,Routine monitoring.
Jodhpur,High,75.74,0.6348852346694074,0.872,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Bikaner,Low,98.97,0.13859689922480622,0.363,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.97,0.08041657135595374,0.349,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.58,0.13859689922480622,0.364,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.58,0.08041657135595374,0.349,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.96,0.13859689922480622,0.363,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.96,0.08041657135595374,0.349,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.97,0.13859689922480622,0.363,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,98.97,0.08041657135595374,0.349,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.5,0.13859689922480622,0.364,Low Priority,NO ALERT,Routine monitoring.
Bikaner,Low,99.5,0.08041657135595374,0.349,Low Priority,NO ALERT,Routine monitoring.
Sikar,High,82.97,0.5265975518734141,0.856,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,81.41,1.0504299981156962,0.985,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,82.75,0.5265975518734141,0.856,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,81.28,1.0504299981156962,0.985,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,84.63,0.5265975518734141,0.859,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Sikar,High,82.63,1.0504299981156962,0.987,High Priority,RED ALERT,"Deploy medical teams, increase hospital readiness, launch awareness campaigns."
Kota,Low,99.31,0.0417542372881356,0.339,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,99.31,-0.02831188118811882,0.322,Low Priority,NO ALERT,Routine monitoring.
Kota,Low,98.42,0.08334502923976608,0.348,Low Priority,NO ALERT,Routine monitoring.
Kota,Medium,93.57,0.21181642512077295,0.553,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Alwar,Medium,90.93,0.21548970251716243,0.55,Medium Priority,ORANGE ALERT,"Increase surveillance, stock medicines, prepare hospitals."
Ajmer,Low,99.15,-0.051963386727688785,0.316,Low Priority,NO ALERT,Routine monitoring.
