visit_date,district,facility_type,total_visits,fever_cases,cough_cases,respiratory_cases,admission_count,icu_admissions,age_group,daily_growth_rate,7_day_moving_average,case_spike_flag
2023-07-11,Kota,Hospital,208,62,33,51,23,1,51-65,0.24,57,0
2023-06-24,Pali,Clinic,109,5,33,13,0,0,51-65,-0.93,4,0
2023-04-28,Bikaner,Hospital,87,12,29,10,2,0,19-35,1.4,11,1
2023-11-04,Udaipur,Clinic,135,27,33,5,8,0,0-18,-0.69,30,0
2023-02-08,Udaipur,Clinic,263,20,88,8,4,0,36-50,-0.26,19,0
2023-12-05,Kota,Clinic,261,45,100,11,6,0,19-35,-0.27,47,0
2023-01-11,Jaipur,Hospital,125,48,13,7,2,0,36-50,-0.56,52,0
2023-09-27,Ajmer,Hospital,258,42,58,35,1,0,0-18,1.47,38,1
2023-12-08,Bikaner,Hospital,153,48,24,23,3,0,51-65,3.0,50,1
2023-04-30,Pali,Hospital,141,29,45,14,1,0,19-35,4.8,26,1
2023-01-25,Udaipur,Hospital,224,90,7,27,26,1,0-18,3.5,88,1
2023-03-27,Ajmer,Clinic,147,41,31,22,7,1,36-50,-0.02,36,0
2023-08-25,Bikaner,Hospital,118,40,34,31,5,0,51-65,-0.17,39,0
2023-02-05,Bikaner,Hospital,298,110,98,22,19,0,0-18,1.75,114,1
2023-11-01,Pali,Clinic,179,42,64,43,14,0,65+,0.45,41,1
2023-08-07,Alwar,Hospital,95,42,26,23,15,2,51-65,7.4,38,1
2023-10-15,Sikar,Hospital,244,35,14,68,10,0,36-50,0.13,37,0
2023-10-30,Udaipur,Clinic,86,15,26,2,1,0,51-65,-0.83,10,0
2023-06-02,Bharatpur,Hospital,249,36,34,4,13,0,36-50,0.12,34,0
2023-05-10,Jaipur,Clinic,147,66,21,7,25,0,51-65,0.38,64,1
2023-10-04,Jaipur,Clinic,250,55,48,12,18,2,51-65,-0.17,58,0
2023-07-07,Sikar,Hospital,235,24,19,63,4,0,19-35,-0.31,20,0
2023-12-22,Bikaner,Hospital,166,20,39,27,7,1,19-35,-0.82,20,0
2023-05-28,Sikar,Clinic,154,25,44,17,0,0,36-50,0.04,26,0
2023-12-22,Ajmer,Clinic,148,60,8,8,3,0,51-65,0.46,59,1
2023-03-08,Pali,Hospital,80,9,12,4,2,0,19-35,-0.79,5,0
2023-10-17,Sikar,Clinic,244,44,48,13,2,0,0-18,0.76,41,1
2023-09-22,Bikaner,Hospital,72,25,10,9,1,0,0-18,0.25,23,0
2023-03-06,Pali,Hospital,157,44,55,31,16,2,36-50,3.89,39,1
2023-06-28,Kota,Clinic,186,6,42,44,1,0,51-65,-0.87,3,0
2023-07-24,Kota,Clinic,78,14,12,11,1,0,19-35,1.33,14,1
2023-05-15,Alwar,Hospital,232,38,11,36,9,1,36-50,-0.1,40,0
2023-12-13,Bharatpur,Clinic,135,39,42,29,9,0,19-35,0.08,42,0
2023-02-06,Udaipur,Hospital,211,17,32,16,3,0,36-50,0.13,21,0
2023-07-12,Alwar,Hospital,130,49,35,9,16,0,0-18,0.29,50,1
2023-02-28,Ajmer,Clinic,131,37,41,30,4,0,19-35,-0.38,34,0
2023-07-01,Bikaner,Clinic,268,41,71,63,4,0,19-35,0.64,38,1
2023-09-10,Bharatpur,Clinic,198,83,14,31,26,4,0-18,1.13,82,1
2023-04-09,Jodhpur,Hospital,136,32,23,35,8,1,0-18,-0.46,30,0
2023-12-12,Pali,Clinic,256,71,15,15,20,0,36-50,0.61,70,1
2023-06-04,Kota,Clinic,77,26,28,2,9,0,36-50,0.86,23,1
2023-11-05,Bharatpur,Hospital,191,47,8,41,0,0,51-65,-0.43,51,0
2023-02-09,Sikar,Hospital,201,56,67,51,6,0,19-35,0.27,59,1
2023-12-21,Udaipur,Hospital,173,84,41,33,28,7,51-65,3.94,83,1
2023-07-28,Kota,Clinic,286,51,31,40,3,0,19-35,0.96,54,1
2023-12-31,Jaipur,Clinic,284,98,9,9,5,0,65+,0.78,93,1
2023-08-06,Alwar,Clinic,120,50,27,18,3,0,51-65,0.02,52,0
2023-10-08,Pali,Clinic,279,47,83,37,7,1,19-35,-0.34,48,0
2023-11-29,Jaipur,Hospital,178,79,3,22,14,3,0-18,-0.19,76,0
2023-04-30,Bikaner,Clinic,62,20,12,11,3,0,65+,-0.51,24,0
2023-08-26,Bharatpur,Clinic,64,14,20,14,0,0,65+,-0.7,13,0
2023-11-09,Jodhpur,Hospital,116,41,6,2,1,0,0-18,0.28,41,1
2023-06-12,Kota,Clinic,67,6,7,7,0,0,0-18,-0.88,4,0
2023-08-09,Kota,Hospital,99,29,30,25,1,0,51-65,3.83,32,1
2023-06-22,Bharatpur,Hospital,172,46,44,16,11,1,19-35,2.29,42,1
2023-12-01,Pali,Hospital,257,123,99,59,39,8,65+,1.62,126,1
2023-07-18,Jodhpur,Hospital,163,21,7,26,3,0,51-65,-0.49,21,0
2023-06-12,Pali,Hospital,162,8,57,42,0,0,65+,-0.93,7,0
2023-02-18,Kota,Clinic,52,16,19,7,4,0,65+,-0.45,13,0
2023-05-16,Ajmer,Hospital,37,10,5,5,1,0,19-35,-0.73,5,0
2023-08-27,Jodhpur,Hospital,50,12,16,11,0,0,0-18,-0.43,12,0
2023-11-08,Bharatpur,Hospital,162,20,5,11,4,0,0-18,-0.57,15,0
2023-07-12,Jodhpur,Hospital,71,11,19,17,0,0,19-35,-0.08,9,0
2023-02-18,Bharatpur,Hospital,294,66,89,7,19,2,51-65,2.3,67,1
2023-01-01,Pali,Clinic,285,97,98,77,23,0,51-65,11.12,96,1
2023-09-30,Bikaner,Clinic,256,29,72,45,10,0,51-65,0.45,29,1
2023-11-13,Jaipur,Hospital,240,116,55,33,13,2,36-50,0.47,113,1
2023-06-05,Ajmer,Clinic,189,62,47,34,3,0,36-50,5.2,58,1
2023-08-27,Sikar,Hospital,120,38,24,15,6,0,0-18,-0.32,40,0
2023-10-23,Bharatpur,Clinic,204,17,7,48,1,0,65+,-0.74,13,0
2023-11-12,Sikar,Clinic,88,40,21,4,11,1,36-50,0.05,43,0
2023-03-07,Kota,Clinic,48,19,12,2,4,0,19-35,0.19,21,0
2023-11-22,Alwar,Clinic,282,140,74,74,45,0,36-50,1.8,142,1
2023-04-16,Udaipur,Clinic,286,81,8,79,16,2,0-18,-0.04,78,0
2023-02-20,Ajmer,Clinic,125,33,40,9,10,2,0-18,-0.47,33,0
2023-07-15,Jaipur,Hospital,199,28,50,6,2,0,65+,-0.76,32,0
2023-10-04,Jodhpur,Clinic,187,31,35,33,6,0,0-18,1.82,30,1
2023-05-03,Sikar,Clinic,80,22,8,21,2,0,65+,-0.45,24,0
2023-01-17,Alwar,Hospital,297,73,81,35,8,0,19-35,-0.48,72,0
2023-05-08,Udaipur,Hospital,159,44,62,20,15,0,19-35,-0.46,40,0
2023-08-23,Bikaner,Hospital,279,25,15,78,4,0,0-18,-0.14,22,0
2023-03-11,Jaipur,Clinic,194,60,58,15,7,1,36-50,1.14,55,1
2023-03-29,Jaipur,Clinic,90,9,27,18,1,0,0-18,-0.85,6,0
2023-03-01,Bikaner,Clinic,86,35,7,6,7,1,19-35,0.4,39,1
2023-10-17,Alwar,Hospital,224,104,29,57,11,1,19-35,0.42,99,1
2023-03-22,Ajmer,Hospital,70,27,23,17,8,0,51-65,-0.18,28,0
2023-09-02,Jodhpur,Hospital,276,7,95,74,0,0,19-35,-0.77,7,0
2023-08-08,Alwar,Clinic,99,45,35,28,2,0,65+,-0.57,40,0
2023-12-19,Udaipur,Clinic,45,21,11,10,7,1,19-35,-0.52,19,0
2023-09-28,Ajmer,Clinic,40,19,5,7,3,0,65+,-0.3,20,0
2023-07-01,Kota,Clinic,183,35,13,35,7,1,19-35,0.84,39,1
2023-05-29,Jodhpur,Clinic,238,88,9,10,4,0,65+,11.57,90,1
2023-02-15,Sikar,Hospital,241,17,56,10,2,0,51-65,-0.23,20,0
2023-03-21,Bharatpur,Hospital,30,6,9,5,1,0,19-35,-0.65,1,0
2023-06-11,Pali,Clinic,251,31,82,8,9,1,0-18,-0.68,29,0
2023-01-20,Jodhpur,Hospital,34,10,11,3,1,0,36-50,-0.89,5,0
2023-03-09,Jaipur,Hospital,170,55,20,10,3,0,65+,5.11,53,1
2023-10-04,Bharatpur,Clinic,86,13,8,12,0,0,19-35,1.17,11,1
2023-09-08,Jaipur,Clinic,127,53,22,14,16,2,36-50,-0.04,49,0
2023-05-04,Jodhpur,Hospital,93,12,32,7,3,0,51-65,0.2,11,0
2023-06-29,Jaipur,Clinic,226,89,76,41,8,1,19-35,0.68,87,1
2023-03-30,Jodhpur,Hospital,69,30,11,6,3,0,65+,1.5,34,1
2023-06-16,Pali,Clinic,53,16,11,13,1,0,0-18,-0.48,20,0
2023-12-11,Bharatpur,Clinic,119,28,44,24,0,0,19-35,1.15,29,1
2023-03-23,Bikaner,Hospital,103,7,37,5,0,0,36-50,-0.8,5,0
2023-12-01,Kota,Clinic,208,93,82,15,11,1,65+,1.66,93,1
2023-02-04,Ajmer,Clinic,140,55,41,26,21,0,36-50,1.89,53,1
2023-07-28,Jaipur,Hospital,226,69,15,14,23,2,51-65,-0.22,72,0
2023-06-23,Ajmer,Clinic,120,25,31,25,6,0,0-18,-0.55,20,0
2023-12-15,Ajmer,Clinic,289,80,25,31,27,4,51-65,2.2,77,1
2023-02-15,Kota,Hospital,79,26,6,5,2,0,51-65,-0.72,29,0
2023-09-06,Pali,Hospital,105,19,19,6,3,0,36-50,0.19,19,0
2023-10-04,Bharatpur,Clinic,84,41,16,7,2,0,51-65,0.46,40,1
2023-12-08,Kota,Clinic,196,27,45,11,8,1,36-50,0.04,30,0
2023-01-31,Sikar,Hospital,266,82,55,68,30,0,51-65,3.82,82,1
2023-07-08,Udaipur,Hospital,88,9,34,7,2,0,51-65,-0.57,13,0
2023-11-08,Bharatpur,Hospital,168,65,34,3,22,2,36-50,0.59,67,1
2023-09-08,Kota,Hospital,270,100,85,50,22,5,51-65,2.7,99,1
2023-05-14,Jodhpur,Hospital,142,5,35,4,0,0,51-65,-0.83,8,0
2023-06-06,Ajmer,Hospital,237,93,57,24,22,2,0-18,0.16,90,0
2023-07-18,Kota,Hospital,47,9,4,4,1,0,65+,-0.91,4,0
2023-05-01,Jaipur,Hospital,193,59,67,22,15,1,0-18,-0.14,62,0
2023-09-12,Jaipur,Hospital,114,5,13,28,0,0,65+,-0.92,1,0
2023-04-28,Pali,Hospital,275,36,61,51,4,0,19-35,0.89,37,1
2023-09-27,Bharatpur,Hospital,184,20,35,41,5,0,19-35,-0.69,20,0
2023-07-15,Ajmer,Clinic,67,11,10,6,1,0,19-35,-0.88,7,0
2023-12-06,Bharatpur,Hospital,57,11,15,12,0,0,65+,-0.45,8,0
2023-04-17,Bikaner,Hospital,106,23,38,13,4,0,65+,2.29,19,1
2023-10-02,Udaipur,Clinic,242,63,18,42,19,4,51-65,6.0,66,1
2023-07-06,Bharatpur,Hospital,247,15,73,2,5,0,65+,0.36,11,1
2023-09-12,Bharatpur,Clinic,183,20,60,38,5,0,36-50,0.33,22,1
2023-03-02,Ajmer,Hospital,239,78,53,70,14,1,36-50,6.09,79,1
2023-01-24,Alwar,Hospital,188,10,14,53,0,0,51-65,-0.78,6,0
2023-04-28,Ajmer,Hospital,156,16,52,17,1,0,51-65,-0.79,18,0
2023-02-22,Ajmer,Clinic,72,35,10,9,4,0,0-18,1.19,39,1
2023-07-02,Bikaner,Hospital,213,81,45,22,3,0,19-35,2.52,80,1
2023-10-07,Sikar,Clinic,39,16,8,7,0,0,51-65,-0.8,20,0
2023-02-07,Udaipur,Hospital,163,16,26,21,1,0,19-35,-0.75,13,0
2023-01-26,Jodhpur,Hospital,286,40,75,63,2,0,0-18,7.0,36,1
2023-11-24,Kota,Hospital,220,23,87,43,2,0,19-35,1.56,23,1
2023-08-25,Jodhpur,Hospital,82,12,29,13,1,0,65+,-0.7,12,0
2023-08-25,Bharatpur,Clinic,41,8,15,10,1,0,0-18,-0.6,10,0
2023-07-08,Kota,Hospital,214,30,60,42,0,0,51-65,0.3,30,1
2023-05-26,Jaipur,Hospital,148,8,8,29,1,0,36-50,0.6,7,1
2023-05-16,Kota,Hospital,220,101,82,64,34,4,51-65,2.37,102,1
2023-01-13,Bharatpur,Clinic,40,19,10,2,0,0,65+,1.38,19,1
2023-04-18,Sikar,Hospital,36,10,11,3,1,0,0-18,-0.38,9,0
2023-05-31,Sikar,Clinic,160,31,47,14,5,0,36-50,2.1,26,1
2023-12-19,Bikaner,Clinic,132,44,36,7,9,0,65+,-0.46,42,0
2023-12-24,Jodhpur,Hospital,209,64,5,9,11,1,36-50,4.33,60,1
2023-08-28,Alwar,Clinic,214,70,30,61,22,5,0-18,6.0,66,1
2023-04-06,Kota,Clinic,117,5,34,29,0,0,19-35,-0.95,4,0
2023-05-23,Bharatpur,Hospital,141,7,31,30,0,0,51-65,-0.63,4,0
2023-05-13,Pali,Hospital,270,45,3,29,17,4,19-35,0.25,44,0
2023-06-08,Alwar,Clinic,283,80,108,60,24,3,51-65,0.14,78,0
2023-10-15,Sikar,Clinic,219,90,55,56,28,6,36-50,1.9,85,1
2023-09-27,Udaipur,Clinic,192,63,48,8,12,2,0-18,2.94,58,1
2023-07-06,Ajmer,Clinic,189,26,16,4,9,0,36-50,-0.26,30,0
2023-03-13,Jaipur,Clinic,135,23,31,26,2,0,0-18,1.88,23,1
2023-05-04,Udaipur,Clinic,277,33,108,79,10,1,19-35,-0.48,34,0
2023-08-23,Udaipur,Hospital,232,40,12,15,10,2,36-50,0.21,38,0
2023-01-28,Bharatpur,Clinic,285,81,35,84,5,0,65+,10.57,78,1
2023-01-31,Pali,Clinic,262,108,11,63,12,0,65+,1.4,111,1
2023-10-01,Alwar,Hospital,165,70,45,37,18,0,0-18,-0.12,71,0
2023-03-18,Bikaner,Hospital,235,83,78,32,2,0,0-18,0.89,87,1
2023-03-07,Ajmer,Clinic,163,21,48,5,0,0,51-65,-0.19,18,0
2023-05-29,Udaipur,Hospital,91,18,10,24,0,0,0-18,-0.55,13,0
2023-12-28,Udaipur,Clinic,155,28,51,12,3,0,65+,0.56,29,1
2023-11-05,Bikaner,Clinic,235,14,5,54,2,0,51-65,-0.83,15,0
2023-10-24,Bikaner,Clinic,77,10,20,21,3,0,0-18,-0.29,6,0
2023-03-25,Ajmer,Hospital,136,65,39,31,21,2,51-65,2.1,67,1
2023-03-09,Bharatpur,Clinic,251,70,5,21,5,0,65+,-0.14,69,0
2023-09-17,Kota,Hospital,249,19,62,33,5,0,19-35,2.8,22,1
2023-07-31,Bharatpur,Hospital,161,75,45,38,14,1,0-18,0.07,77,0
2023-09-24,Ajmer,Hospital,182,17,68,8,4,0,0-18,-0.74,20,0
2023-12-31,Bharatpur,Clinic,164,27,26,46,1,0,51-65,-0.64,22,0
2023-10-27,Udaipur,Hospital,127,34,4,29,11,2,0-18,0.21,35,0
2023-08-16,Kota,Clinic,214,44,74,55,14,3,19-35,1.32,41,1
2023-12-03,Ajmer,Hospital,246,115,73,70,3,0,36-50,5.76,110,1
2023-07-28,Sikar,Clinic,83,9,15,17,2,0,65+,-0.9,8,0
2023-07-19,Ajmer,Hospital,96,33,37,12,0,0,0-18,-0.71,30,0
2023-04-11,Kota,Hospital,122,23,21,25,0,0,65+,-0.48,24,0
2023-02-01,Pali,Clinic,216,12,7,41,0,0,36-50,-0.89,8,0
2023-07-04,Sikar,Hospital,100,47,23,7,16,2,36-50,4.22,47,1
2023-06-16,Alwar,Clinic,53,9,10,9,1,0,65+,-0.87,6,0
2023-03-14,Pali,Hospital,286,117,23,84,0,0,65+,8.75,120,1
2023-12-21,Jodhpur,Hospital,150,35,48,30,4,0,51-65,-0.45,34,0
2023-06-23,Bikaner,Hospital,67,5,22,5,0,0,51-65,-0.5,9,0
2023-06-26,Ajmer,Hospital,128,27,13,32,3,0,36-50,-0.18,24,0
2023-05-26,Alwar,Hospital,184,87,11,29,10,1,51-65,8.67,83,1
2023-09-12,Bikaner,Hospital,115,43,7,20,2,0,19-35,7.6,38,1
2023-03-03,Udaipur,Clinic,87,10,30,6,0,0,65+,-0.71,11,0
2023-05-05,Udaipur,Hospital,98,27,10,24,8,0,19-35,1.7,22,1
2023-06-12,Ajmer,Clinic,259,88,30,16,16,1,65+,2.26,84,1
2023-03-22,Jodhpur,Hospital,58,5,13,6,0,0,19-35,-0.86,4,0
2023-08-06,Pali,Clinic,149,35,21,35,0,0,65+,-0.7,34,0
2023-09-06,Jaipur,Clinic,215,89,70,45,30,2,65+,2.87,85,1
2023-09-27,Sikar,Hospital,163,9,38,47,2,0,19-35,-0.81,9,0
2023-11-25,Udaipur,Clinic,265,123,49,56,38,2,36-50,3.56,123,1
2023-01-22,Bharatpur,Clinic,202,82,32,34,31,2,0-18,2.04,83,1
2023-12-14,Ajmer,Hospital,256,85,58,49,21,5,36-50,-0.03,82,0
2023-11-23,Bikaner,Clinic,64,9,9,14,1,0,0-18,-0.79,12,0
2023-11-29,Bharatpur,Hospital,256,93,69,38,19,1,65+,0.13,92,0
2023-07-10,Ajmer,Clinic,137,67,48,2,2,0,36-50,-0.21,71,0
2023-05-10,Jaipur,Clinic,227,33,48,37,12,0,0-18,-0.63,35,0
2023-02-15,Sikar,Clinic,55,8,20,6,1,0,19-35,-0.11,3,0
2023-07-11,Alwar,Clinic,242,59,20,48,20,1,36-50,-0.32,55,0
2023-09-03,Udaipur,Hospital,210,45,56,15,1,0,19-35,-0.63,43,0
2023-09-16,Jaipur,Clinic,230,35,45,5,0,0,36-50,0.06,35,0
2023-12-05,Pali,Hospital,275,63,50,77,10,0,65+,0.8,67,1
2023-09-27,Jaipur,Clinic,65,26,20,14,0,0,65+,-0.26,21,0
2023-09-01,Alwar,Clinic,35,13,7,2,2,0,19-35,-0.78,15,0
2023-10-03,Udaipur,Hospital,72,8,6,10,1,0,19-35,-0.82,5,0
2023-01-21,Udaipur,Clinic,76,27,14,3,5,0,51-65,2.38,27,1
2023-08-02,Bharatpur,Hospital,140,68,34,26,19,0,36-50,-0.27,67,0
2023-12-28,Kota,Clinic,151,39,56,25,7,1,0-18,0.7,36,1
2023-09-04,Sikar,Clinic,117,18,37,13,5,0,51-65,1.25,13,1
2023-03-24,Kota,Clinic,62,15,19,17,3,0,19-35,-0.62,17,0
2023-12-07,Ajmer,Clinic,205,5,38,19,1,0,36-50,-0.93,7,0
2023-01-08,Bharatpur,Hospital,53,20,13,6,0,0,36-50,-0.71,24,0
2023-08-31,Alwar,Clinic,278,26,45,51,7,0,51-65,1.0,29,1
2023-08-22,Alwar,Clinic,117,29,14,20,7,0,51-65,0.12,27,0
2023-05-22,Pali,Hospital,226,84,47,32,8,0,36-50,0.33,87,1
2023-01-01,Kota,Hospital,88,26,17,19,0,0,65+,0.73,30,1
2023-01-01,Kota,Clinic,161,58,45,15,16,3,19-35,1.23,54,1
2023-07-23,Udaipur,Hospital,192,72,62,24,19,0,65+,1.67,74,1
2023-07-18,Bikaner,Clinic,249,67,85,26,22,0,0-18,6.44,63,1
2023-10-17,Bikaner,Clinic,160,44,25,27,5,0,0-18,-0.34,41,0
2023-11-08,Ajmer,Clinic,269,6,62,9,1,0,36-50,0.2,8,0
2023-01-03,Udaipur,Clinic,46,7,11,9,1,0,51-65,-0.9,9,0
2023-09-01,Pali,Hospital,249,82,55,12,25,3,65+,-0.02,82,0
2023-10-25,Kota,Hospital,248,100,9,17,21,0,65+,0.72,95,1
2023-12-15,Pali,Hospital,259,104,18,64,8,1,0-18,0.27,104,1
2023-07-14,Bharatpur,Clinic,259,73,98,50,6,0,0-18,2.65,68,1
2023-12-21,Udaipur,Clinic,118,23,33,29,1,0,65+,2.29,19,1
2023-11-30,Jaipur,Clinic,63,10,9,12,1,0,19-35,-0.62,11,0
2023-02-26,Jodhpur,Hospital,286,107,72,43,2,0,51-65,20.4,106,1
2023-11-24,Kota,Clinic,108,32,19,29,2,0,65+,-0.68,29,0
2023-04-22,Udaipur,Clinic,116,19,37,28,3,0,19-35,-0.17,21,0
2023-11-07,Jodhpur,Clinic,260,52,68,15,16,1,51-65,-0.51,56,0
2023-09-24,Sikar,Clinic,151,57,18,33,10,1,65+,2.17,54,1
2023-09-17,Jodhpur,Clinic,52,13,9,10,4,0,19-35,-0.75,12,0
2023-07-17,Jaipur,Hospital,152,34,35,22,11,1,65+,2.4,33,1
2023-03-01,Pali,Clinic,155,54,59,41,13,0,36-50,-0.48,56,0
2023-08-27,Jodhpur,Clinic,274,111,107,56,4,0,65+,7.54,109,1
2023-01-17,Ajmer,Clinic,219,76,43,12,23,2,0-18,11.67,73,1
2023-04-14,Alwar,Hospital,34,15,5,8,3,0,0-18,-0.48,19,0
2023-05-06,Ajmer,Clinic,175,86,42,18,7,0,36-50,0.13,83,0
2023-07-01,Alwar,Hospital,274,37,75,39,10,1,36-50,1.47,37,1
2023-07-15,Jodhpur,Hospital,298,145,105,68,52,4,36-50,0.31,143,1
2023-07-30,Ajmer,Clinic,109,41,41,19,7,0,0-18,-0.52,39,0
2023-03-27,Bharatpur,Hospital,155,53,9,30,6,0,65+,-0.27,54,0
2023-02-05,Kota,Clinic,222,57,47,61,17,1,36-50,0.78,56,1
2023-04-09,Jodhpur,Clinic,85,32,16,20,8,0,51-65,-0.78,36,0
2023-07-30,Kota,Clinic,54,20,5,12,3,0,65+,-0.65,19,0
2023-03-29,Sikar,Clinic,252,125,5,28,15,0,51-65,1.19,127,1
2023-09-15,Sikar,Hospital,185,17,72,27,5,0,36-50,-0.86,13,0
2023-12-15,Udaipur,Hospital,188,66,35,15,7,0,36-50,2.47,61,1
2023-08-04,Pali,Clinic,107,30,17,7,6,0,19-35,-0.44,32,0
2023-05-03,Kota,Clinic,291,100,19,59,6,0,36-50,4.0,100,1
2023-01-15,Bharatpur,Hospital,195,25,49,35,1,0,19-35,-0.53,24,0
2023-11-28,Bharatpur,Clinic,248,22,61,5,6,0,36-50,-0.12,24,0
2023-05-08,Ajmer,Hospital,214,104,60,58,3,0,19-35,1.54,104,1
2023-02-27,Jodhpur,Clinic,193,32,41,37,5,0,0-18,0.0,35,0
2023-08-01,Kota,Hospital,99,35,7,28,12,1,65+,-0.65,30,0
2023-08-17,Ajmer,Clinic,45,13,13,5,3,0,36-50,-0.88,8,0
2023-06-05,Sikar,Hospital,99,23,30,14,4,0,0-18,0.35,21,1
2023-04-25,Jaipur,Clinic,221,74,84,29,10,0,36-50,1.18,74,1
2023-10-31,Kota,Clinic,171,36,18,14,13,1,36-50,0.03,34,0
2023-12-03,Alwar,Clinic,60,19,22,10,4,0,51-65,-0.49,16,0
2023-09-23,Sikar,Clinic,176,30,28,3,0,0,65+,0.3,33,1
2023-01-14,Pali,Hospital,59,23,3,15,2,0,19-35,-0.23,25,0
2023-05-21,Jodhpur,Clinic,199,97,56,43,35,0,0-18,2.03,99,1
2023-11-07,Pali,Clinic,100,48,12,29,2,0,51-65,1.09,47,1
2023-07-30,Pali,Clinic,242,13,95,68,2,0,0-18,-0.73,15,0
2023-10-13,Jaipur,Clinic,201,11,68,47,3,0,36-50,-0.85,7,0
2023-01-13,Jodhpur,Hospital,179,43,11,17,7,0,0-18,-0.56,46,0
2023-03-12,Jaipur,Hospital,187,58,27,54,7,1,51-65,4.27,55,1
2023-05-16,Bharatpur,Clinic,189,78,10,51,9,1,36-50,2.55,73,1
2023-07-10,Bikaner,Hospital,153,38,11,19,8,0,65+,-0.14,36,0
2023-09-19,Alwar,Clinic,252,95,79,12,23,3,65+,4.0,92,1
2023-03-03,Alwar,Clinic,187,32,66,20,6,0,65+,-0.66,32,0
2023-05-09,Kota,Clinic,95,21,15,10,2,0,51-65,-0.42,24,0
2023-01-23,Pali,Clinic,259,108,91,53,37,3,36-50,7.31,108,1
2023-06-30,Pali,Clinic,220,86,27,21,23,2,65+,-0.2,83,0
2023-07-23,Udaipur,Hospital,151,44,9,8,2,0,36-50,-0.33,45,0
2023-09-21,Udaipur,Clinic,185,7,10,16,0,0,36-50,-0.84,2,0
2023-10-23,Alwar,Clinic,290,36,31,42,8,1,51-65,0.12,34,0
2023-04-22,Pali,Clinic,74,30,9,4,10,1,19-35,-0.65,27,0
2023-10-08,Ajmer,Clinic,192,95,17,49,9,1,0-18,6.31,93,1
2023-05-03,Pali,Clinic,239,87,31,17,10,1,65+,1.9,88,1
2023-10-26,Sikar,Hospital,80,19,14,13,6,0,36-50,-0.37,23,0
2023-04-25,Jodhpur,Hospital,171,29,44,45,9,1,65+,-0.33,29,0
2023-07-19,Jodhpur,Hospital,241,119,57,51,20,5,36-50,3.1,114,1
2023-06-28,Ajmer,Clinic,179,10,14,39,2,0,51-65,-0.89,13,0
2023-11-09,Ajmer,Hospital,74,9,13,3,1,0,19-35,-0.1,11,0
2023-12-22,Kota,Hospital,120,55,9,7,17,0,19-35,1.62,50,1
2023-04-17,Bikaner,Clinic,33,5,8,8,1,0,51-65,-0.87,2,0
2023-01-11,Kota,Hospital,59,11,3,6,2,0,36-50,-0.8,14,0
2023-06-22,Sikar,Hospital,287,105,4,69,30,1,19-35,4.53,104,1
2023-01-21,Jaipur,Clinic,47,11,7,11,0,0,65+,-0.81,7,0
2023-02-15,Jodhpur,Hospital,119,56,12,9,12,2,0-18,-0.53,56,0
2023-09-12,Bikaner,Hospital,36,16,8,4,3,0,51-65,2.2,11,1
2023-04-15,Kota,Clinic,143,43,9,31,13,0,51-65,2.91,39,1
2023-06-25,Jodhpur,Clinic,168,19,18,24,0,0,65+,-0.66,17,0
2023-12-13,Udaipur,Hospital,214,32,16,35,5,0,51-65,3.57,27,1
2023-10-12,Udaipur,Clinic,203,21,30,6,0,0,19-35,-0.34,17,0
2023-08-11,Bharatpur,Clinic,115,12,4,28,3,0,19-35,-0.85,9,0
2023-05-14,Sikar,Hospital,229,14,50,64,2,0,0-18,-0.87,15,0
2023-06-11,Ajmer,Clinic,162,37,55,44,13,1,65+,3.11,40,1
2023-03-14,Pali,Clinic,41,10,7,6,0,0,19-35,-0.89,9,0
2023-10-03,Sikar,Hospital,292,115,27,54,44,10,51-65,7.21,115,1
2023-04-22,Jodhpur,Hospital,262,28,58,26,4,0,19-35,0.47,26,1
2023-07-21,Bikaner,Clinic,70,30,24,18,7,1,19-35,0.88,33,1
2023-04-18,Jodhpur,Hospital,254,73,74,57,16,3,51-65,1.61,73,1
2023-10-15,Ajmer,Clinic,64,13,8,18,1,0,51-65,-0.65,8,0
2023-09-15,Bharatpur,Clinic,106,38,28,17,10,1,36-50,2.17,33,1
2023-08-06,Kota,Hospital,143,54,17,8,15,2,0-18,0.26,58,1
2023-08-08,Bharatpur,Hospital,174,32,40,32,2,0,19-35,-0.16,31,0
2023-03-05,Bharatpur,Clinic,185,28,62,7,8,1,19-35,-0.12,31,0
2023-06-14,Jodhpur,Hospital,124,22,31,9,4,0,0-18,-0.7,18,0
2023-11-27,Alwar,Clinic,272,68,11,20,8,1,65+,0.89,64,1
2023-04-24,Alwar,Clinic,46,10,7,9,2,0,51-65,-0.85,14,0
2023-12-23,Jaipur,Clinic,199,76,7,25,18,1,51-65,5.91,76,1
2023-10-15,Alwar,Hospital,251,82,6,7,4,0,51-65,7.2,78,1
2023-10-16,Ajmer,Clinic,176,13,21,18,4,0,0-18,0.0,15,0
2023-02-03,Jaipur,Hospital,256,79,36,51,3,0,65+,0.04,76,0
2023-04-03,Jaipur,Hospital,91,15,11,24,1,0,19-35,-0.81,13,0
2023-12-14,Bikaner,Clinic,208,70,60,6,11,1,65+,1.33,67,1
2023-04-28,Jodhpur,Clinic,60,12,21,14,1,0,19-35,-0.45,13,0
2023-05-21,Bharatpur,Hospital,93,23,13,25,3,0,51-65,-0.18,26,0
2023-05-08,Alwar,Hospital,269,131,15,25,44,3,36-50,0.6,133,1
