date,district,avg_temperature,rainfall,humidity,temperature_deviation,rainfall_deviation,weather_risk_index
2023-12-02,Bharatpur,21.94,10.8,44.8,1.94,5.8,0.23
2023-02-06,Jodhpur,21.64,7.39,80.06,1.64,2.39,0.36
2023-10-25,Pali,27.89,55.91,56.01,-2.11,15.91,0.4
2023-06-08,Pali,38.7,14.88,84.04,1.2,9.88,0.39
2023-05-11,Pali,41.45,5.47,77.97,3.95,0.47,0.38
2023-08-21,Jodhpur,31.43,108.02,58.14,1.43,68.02,0.54
2023-08-13,Bharatpur,29.44,78.31,66.53,-0.56,38.31,0.48
2023-10-31,Pali,26.98,54.92,70.62,-3.02,14.92,0.47
2023-06-11,Sikar,31.0,1.7,39.35,-6.5,-3.3,0.25
2023-08-27,Jodhpur,30.9,55.27,59.7,0.9,15.27,0.4
2023-10-22,Jodhpur,28.88,115.91,69.92,-1.12,75.91,0.6
2023-10-14,Pali,34.48,73.8,36.48,4.48,33.8,0.4
2023-05-20,Sikar,32.65,2.35,36.25,-4.85,-2.65,0.22
2023-03-05,Bikaner,39.59,13.0,45.55,2.09,8.0,0.24
2023-07-05,Sikar,28.96,13.95,56.9,-1.04,-26.05,0.28
2023-11-14,Alwar,32.08,83.71,43.2,2.08,43.71,0.42
2023-06-15,Bharatpur,30.47,12.89,62.12,-7.03,7.89,0.38
2023-11-01,Alwar,26.21,113.65,55.33,-3.79,73.65,0.57
2023-02-07,Kota,24.43,10.5,40.07,4.43,5.5,0.25
2023-03-21,Alwar,39.89,12.12,54.05,2.39,7.12,0.28
2023-12-01,Alwar,15.17,13.01,78.18,-4.83,8.01,0.41
2023-03-27,Jaipur,42.97,3.49,44.64,5.47,-1.51,0.26
2023-03-19,Alwar,41.97,13.74,60.19,4.47,8.74,0.34
2023-08-23,Jaipur,34.92,90.14,36.01,4.92,50.14,0.45
2023-07-05,Sikar,31.99,114.6,76.81,1.99,74.6,0.64
2023-09-16,Bikaner,31.83,86.54,79.02,1.83,46.54,0.57
2023-03-04,Pali,32.27,7.23,69.9,-5.23,2.23,0.37
2023-08-30,Sikar,25.74,100.6,39.45,-4.26,60.6,0.48
2023-12-12,Jaipur,17.9,13.99,41.87,-2.1,8.99,0.23
2023-08-26,Kota,32.52,35.26,63.3,2.52,-4.74,0.38
2023-10-16,Sikar,30.32,9.85,47.17,0.32,-30.15,0.22
2023-12-11,Bikaner,17.06,2.86,37.33,-2.94,-2.14,0.2
2023-06-30,Pali,39.55,11.96,41.68,2.05,6.96,0.23
2023-12-07,Bikaner,24.63,6.2,38.66,4.63,1.2,0.23
2023-01-04,Kota,17.14,14.92,72.84,-2.86,9.92,0.37
2023-03-20,Pali,30.42,2.77,66.25,-7.08,-2.23,0.37
2023-04-26,Sikar,43.12,4.05,48.55,5.62,-0.95,0.28
2023-01-20,Sikar,24.73,1.56,65.88,4.73,-3.44,0.33
2023-02-05,Ajmer,23.45,5.45,53.94,3.45,0.45,0.28
2023-03-19,Ajmer,40.55,7.88,81.72,3.05,2.88,0.39
2023-05-01,Pali,38.19,6.24,74.9,0.69,1.24,0.33
2023-03-06,Sikar,42.65,1.31,42.45,5.15,-3.69,0.24
2023-05-13,Alwar,31.88,12.97,56.82,-5.62,7.97,0.34
2023-02-18,Pali,19.28,3.51,57.4,-0.72,-1.49,0.25
2023-01-02,Bikaner,23.9,9.35,38.57,3.9,4.35,0.23
2023-12-06,Kota,15.83,1.35,71.2,-4.17,-3.65,0.34
2023-01-04,Udaipur,21.6,1.08,85.17,1.6,-3.92,0.36
2023-05-03,Bharatpur,30.83,0.53,38.52,-6.67,-4.47,0.24
2023-01-20,Udaipur,20.93,3.6,35.12,0.93,-1.4,0.16
2023-07-05,Sikar,25.97,41.57,53.71,-4.03,1.57,0.38
2023-05-29,Sikar,30.07,7.47,48.85,-7.43,2.47,0.31
2023-10-02,Alwar,30.0,104.31,77.97,0.0,64.31,0.59
2023-02-21,Jodhpur,20.29,10.01,52.44,0.29,5.01,0.24
2023-10-05,Jodhpur,32.39,90.16,42.86,2.39,50.16,0.44
2023-10-21,Jodhpur,27.08,109.19,37.89,-2.92,69.19,0.48
2023-08-22,Udaipur,28.77,23.95,80.54,-1.23,-16.05,0.4
2023-09-12,Bharatpur,31.0,63.1,41.97,1.0,23.1,0.35
2023-12-24,Jodhpur,18.2,11.48,87.24,-1.8,6.48,0.4
2023-06-16,Kota,37.32,2.84,59.32,-0.18,-2.16,0.25
2023-03-27,Sikar,39.28,5.57,68.1,1.78,0.57,0.31
2023-11-22,Alwar,33.81,85.04,56.43,3.81,45.04,0.5
2023-06-11,Bharatpur,33.27,1.19,58.57,-4.23,-3.81,0.29
2023-01-24,Sikar,18.83,0.66,48.89,-1.17,-4.34,0.21
2023-09-09,Jaipur,31.77,113.04,69.02,1.77,73.04,0.6
2023-09-09,Bharatpur,25.74,100.56,71.46,-4.26,60.56,0.61
2023-03-20,Ajmer,32.56,4.75,86.5,-4.94,-0.25,0.42
2023-08-06,Jaipur,32.69,20.3,76.75,2.69,-19.7,0.4
2023-12-22,Jodhpur,21.1,11.3,82.02,1.1,6.3,0.37
2023-08-23,Jaipur,26.79,63.1,87.74,-3.21,23.1,0.56
2023-01-22,Bharatpur,20.5,2.7,87.24,0.5,-2.3,0.36
2023-03-25,Jaipur,41.32,6.48,82.84,3.82,1.48,0.4
2023-05-28,Sikar,34.14,8.81,43.05,-3.36,3.81,0.24
2023-12-04,Sikar,19.67,13.85,87.13,-0.33,8.85,0.39
2023-09-05,Bikaner,33.78,95.28,89.06,3.78,55.28,0.66
2023-02-23,Bharatpur,18.82,7.5,61.95,-1.18,2.5,0.28
2023-11-23,Kota,34.72,103.08,67.1,4.72,63.08,0.61
2023-08-06,Kota,29.13,98.03,89.78,-0.87,58.03,0.63
2023-11-16,Udaipur,26.43,75.44,45.58,-3.57,35.44,0.43
2023-07-03,Bikaner,27.13,33.28,86.89,-2.87,-6.72,0.47
2023-02-28,Ajmer,21.45,6.37,85.71,1.45,1.37,0.38
2023-01-04,Jaipur,22.13,0.83,81.18,2.13,-4.17,0.36
2023-06-05,Udaipur,39.59,6.9,57.34,2.09,1.9,0.28
2023-12-05,Jodhpur,22.65,2.03,58.89,2.65,-2.97,0.28
2023-04-19,Jaipur,35.63,9.55,54.75,-1.87,4.55,0.27
2023-04-11,Ajmer,34.49,5.27,79.96,-3.01,0.27,0.37
2023-04-27,Kota,43.77,14.01,60.46,6.27,9.01,0.36
2023-08-30,Pali,30.02,33.44,47.34,0.02,-6.56,0.28
2023-10-06,Pali,27.92,60.69,64.66,-2.08,20.69,0.45
2023-06-24,Bikaner,43.11,4.81,79.31,5.61,-0.19,0.4
2023-05-11,Jodhpur,38.3,8.37,57.19,0.8,3.37,0.26
2023-04-24,Sikar,41.03,9.96,45.77,3.53,4.96,0.26
2023-02-25,Jaipur,15.71,11.3,77.51,-4.29,6.3,0.4
2023-06-03,Bharatpur,39.99,5.35,66.28,2.49,0.35,0.31
2023-09-30,Sikar,32.09,25.82,47.38,2.09,-14.18,0.29
2023-06-01,Bharatpur,33.3,14.51,70.42,-4.2,9.51,0.38
2023-06-19,Bharatpur,30.56,12.29,84.01,-6.94,7.29,0.46
2023-01-30,Jaipur,15.56,9.95,39.75,-4.44,4.95,0.24
2023-07-16,Bharatpur,30.64,27.79,69.82,0.64,-12.21,0.36
2023-05-27,Kota,44.6,14.0,71.49,7.1,9.0,0.42
2023-03-29,Jodhpur,34.79,6.78,46.88,-2.71,1.78,0.24
2023-01-04,Alwar,24.65,3.8,63.62,4.65,-1.2,0.33
2023-02-21,Jaipur,21.16,14.51,47.8,1.16,9.51,0.25
2023-07-18,Ajmer,28.42,74.05,55.62,-1.58,34.05,0.44
2023-06-27,Udaipur,36.85,0.83,65.77,-0.65,-4.17,0.27
2023-09-02,Sikar,28.62,6.14,35.03,-1.38,-33.86,0.17
2023-05-22,Sikar,30.85,4.44,62.33,-6.65,-0.56,0.35
2023-04-06,Bharatpur,38.19,8.2,38.03,0.69,3.2,0.18
2023-03-30,Kota,30.87,8.44,40.92,-6.63,3.44,0.27
2023-10-27,Udaipur,34.9,26.84,48.3,4.9,-13.16,0.33
2023-11-05,Udaipur,30.96,6.86,82.33,0.96,-33.14,0.36
2023-05-20,Ajmer,42.05,0.76,52.65,4.55,-4.24,0.27
2023-11-28,Jaipur,26.78,54.16,66.64,-3.22,14.16,0.45
2023-12-19,Kota,20.37,3.91,87.93,0.37,-1.09,0.37
2023-06-07,Bikaner,40.08,11.11,41.39,2.58,6.11,0.23
2023-12-23,Bikaner,25.0,5.7,46.87,5.0,0.7,0.27
2023-01-14,Jodhpur,23.9,4.0,69.86,3.9,-1.0,0.34
2023-01-28,Kota,19.11,3.78,80.8,-0.89,-1.22,0.35
2023-06-22,Jaipur,44.67,1.37,61.82,7.17,-3.63,0.35
2023-06-08,Bharatpur,35.04,7.81,76.92,-2.46,2.81,0.36
2023-05-06,Kota,31.9,3.19,70.57,-5.6,-1.81,0.37
2023-02-24,Jodhpur,22.68,8.0,57.54,2.68,3.0,0.29
2023-03-25,Alwar,44.68,8.94,38.54,7.18,3.94,0.27
2023-04-06,Bikaner,40.98,8.98,39.2,3.48,3.98,0.23
2023-05-02,Pali,32.55,5.31,68.59,-4.95,0.31,0.35
2023-03-12,Udaipur,40.57,2.55,61.68,3.07,-2.45,0.29
2023-03-30,Alwar,43.72,5.46,48.35,6.22,0.46,0.29
2023-12-21,Jaipur,20.24,5.46,65.64,0.24,0.46,0.28
2023-03-05,Jodhpur,30.95,13.48,61.08,-6.55,8.48,0.37
2023-09-10,Kota,25.12,96.45,70.17,-4.88,56.45,0.6
2023-11-25,Pali,28.19,109.35,80.71,-1.81,69.35,0.64
2023-02-03,Alwar,23.03,14.69,52.03,3.03,9.69,0.29
2023-04-22,Sikar,42.02,6.46,51.99,4.52,1.46,0.29
2023-05-29,Udaipur,38.81,8.44,81.2,1.31,3.44,0.36
2023-05-06,Udaipur,39.18,3.62,36.71,1.68,-1.38,0.18
2023-02-07,Sikar,21.86,4.48,75.74,1.86,-0.52,0.34
2023-09-22,Bikaner,26.24,26.46,45.45,-3.76,-13.54,0.3
2023-02-11,Pali,17.81,4.92,43.22,-2.19,-0.08,0.22
2023-04-09,Pali,41.76,10.82,48.09,4.26,5.82,0.28
2023-12-29,Bikaner,23.05,7.8,72.53,3.05,2.8,0.35
2023-04-23,Bikaner,34.01,0.11,51.61,-3.49,-4.89,0.25
2023-01-31,Pali,16.17,9.28,80.64,-3.83,4.28,0.4
2023-01-19,Udaipur,22.11,5.02,69.24,2.11,0.02,0.32
2023-11-18,Kota,28.88,111.08,87.83,-1.12,71.08,0.66
2023-10-04,Pali,25.03,90.87,77.7,-4.97,50.87,0.62
2023-11-19,Ajmer,33.29,44.1,57.51,3.29,4.1,0.39
2023-06-09,Alwar,30.27,13.53,38.07,-7.23,8.53,0.28
2023-11-24,Udaipur,30.8,19.38,65.59,0.8,-20.62,0.32
2023-10-22,Ajmer,31.36,34.61,78.21,1.36,-5.39,0.42
2023-10-10,Bikaner,33.48,114.73,88.21,3.48,74.73,0.71
2023-01-23,Bikaner,19.69,9.5,35.36,-0.31,4.5,0.17
2023-05-15,Jodhpur,32.07,6.29,86.61,-5.43,1.29,0.44
2023-08-31,Jodhpur,33.53,21.78,51.64,3.53,-18.22,0.31
2023-02-23,Alwar,24.18,0.85,75.57,4.18,-4.15,0.36
2023-02-12,Bikaner,16.92,14.21,48.64,-3.08,9.21,0.27
2023-04-07,Alwar,44.54,10.07,55.19,7.04,5.07,0.34
2023-10-19,Jodhpur,29.02,41.02,44.88,-0.98,1.02,0.3
2023-09-19,Alwar,32.44,98.25,86.58,2.44,58.25,0.64
2023-11-16,Sikar,29.26,86.9,55.96,-0.74,46.9,0.47
2023-09-06,Pali,25.75,35.45,56.63,-4.25,-4.55,0.38
2023-09-01,Bikaner,32.69,8.89,80.87,2.69,-31.11,0.38
2023-06-16,Sikar,33.34,11.96,84.45,-4.16,6.96,0.43
2023-03-07,Pali,35.54,5.18,70.63,-1.96,0.18,0.32
2023-08-09,Bikaner,25.24,11.81,61.85,-4.76,-28.19,0.34
2023-10-27,Alwar,33.32,42.35,86.18,3.32,2.35,0.5
2023-09-26,Pali,26.03,27.13,43.72,-3.97,-12.87,0.3
2023-05-29,Alwar,39.02,8.71,72.23,1.52,3.71,0.33
2023-04-29,Udaipur,30.42,14.84,51.48,-7.08,9.84,0.34
2023-10-04,Sikar,26.78,98.37,40.84,-3.22,58.37,0.47
2023-11-23,Alwar,28.57,63.18,42.1,-1.43,23.18,0.36
2023-11-28,Alwar,29.9,93.18,68.21,-0.1,53.18,0.52
2023-12-12,Bharatpur,20.29,11.14,65.66,0.29,6.14,0.3
2023-11-19,Bikaner,26.05,92.83,67.77,-3.95,52.83,0.57
2023-09-22,Pali,27.62,34.42,46.86,-2.38,-5.58,0.31
2023-01-14,Udaipur,21.6,12.9,61.22,1.6,7.9,0.3
2023-08-28,Bikaner,28.47,90.48,68.2,-1.53,50.48,0.53
2023-06-08,Pali,37.41,12.66,62.95,-0.09,7.66,0.29
2023-10-10,Alwar,28.97,97.67,78.25,-1.03,57.67,0.59
2023-10-22,Udaipur,32.19,36.37,38.49,2.19,-3.63,0.28
2023-04-30,Ajmer,36.45,3.95,58.11,-1.05,-1.05,0.26
2023-03-28,Pali,30.78,5.95,64.48,-6.72,0.95,0.36
2023-01-01,Pali,17.56,2.19,80.07,-2.44,-2.81,0.36
2023-07-27,Kota,25.93,25.03,46.03,-4.07,-14.97,0.31
2023-11-23,Pali,27.31,106.13,38.07,-2.69,66.13,0.47
2023-07-28,Jodhpur,28.5,12.84,58.78,-1.5,-27.16,0.29
2023-07-15,Ajmer,32.06,62.21,35.0,2.06,22.21,0.33
2023-02-13,Kota,23.33,9.71,58.04,3.33,4.71,0.3
2023-11-18,Sikar,27.64,11.73,62.64,-2.36,-28.27,0.31
2023-04-17,Pali,35.6,10.61,63.88,-1.9,5.61,0.31
2023-07-12,Jaipur,34.13,75.17,64.96,4.13,35.17,0.52
2023-01-11,Udaipur,19.69,0.73,36.94,-0.31,-4.27,0.15
2023-10-01,Udaipur,33.56,118.7,49.8,3.56,78.7,0.56
2023-10-16,Ajmer,33.92,65.56,37.16,3.92,25.56,0.38
2023-08-09,Alwar,28.68,79.94,85.71,-1.32,39.94,0.57
2023-02-10,Jodhpur,20.94,0.12,87.53,0.94,-4.88,0.36
2023-10-23,Jodhpur,29.82,64.02,46.6,-0.18,24.02,0.36
2023-06-03,Sikar,37.62,8.5,44.82,0.12,3.5,0.2
2023-11-28,Alwar,30.3,30.07,80.33,0.3,-9.93,0.41
2023-06-07,Sikar,31.76,1.21,57.17,-5.74,-3.79,0.31
2023-04-28,Udaipur,36.97,14.63,87.03,-0.53,9.63,0.39
2023-08-07,Alwar,26.99,119.0,60.38,-3.01,79.0,0.6
2023-09-08,Udaipur,31.95,43.14,43.15,1.95,3.14,0.31
2023-01-16,Jodhpur,20.69,12.22,86.0,0.69,7.22,0.39
2023-01-12,Udaipur,19.41,13.14,47.39,-0.59,8.14,0.23
2023-09-05,Bikaner,27.12,57.37,49.85,-2.88,17.37,0.39
2023-12-30,Jaipur,21.44,10.16,80.88,1.44,5.16,0.37
2023-05-04,Kota,35.73,7.74,57.14,-1.77,2.74,0.27
2023-11-26,Udaipur,30.03,5.55,68.47,0.03,-34.45,0.29
2023-11-10,Jaipur,25.94,92.9,49.28,-4.06,52.9,0.5
2023-03-22,Jaipur,40.94,11.03,81.92,3.44,6.03,0.4
2023-12-07,Sikar,21.79,1.07,43.56,1.79,-3.93,0.2
2023-03-25,Jaipur,43.85,14.02,75.47,6.35,9.02,0.42
2023-08-07,Bharatpur,34.3,32.22,66.22,4.3,-7.78,0.41
2023-03-31,Pali,37.02,6.25,58.7,-0.48,1.25,0.26
2023-04-20,Sikar,39.77,12.23,71.07,2.27,7.23,0.35
2023-12-01,Udaipur,22.42,6.24,65.38,2.42,1.24,0.31
2023-05-17,Udaipur,35.43,12.7,55.48,-2.07,7.7,0.28
2023-04-12,Ajmer,40.57,11.67,88.18,3.07,6.67,0.42
2023-11-08,Udaipur,28.55,38.72,81.07,-1.45,-1.28,0.45
2023-03-11,Bharatpur,42.41,10.72,82.19,4.91,5.72,0.42
2023-08-13,Bharatpur,29.56,60.61,76.26,-0.44,20.61,0.47
2023-02-05,Alwar,21.58,11.31,49.53,1.58,6.31,0.25
2023-12-04,Kota,23.27,8.48,84.06,3.27,3.48,0.4
2023-06-28,Alwar,33.09,8.4,55.91,-4.41,3.4,0.3
2023-02-01,Kota,23.01,5.05,66.22,3.01,0.05,0.32
2023-05-27,Jodhpur,40.06,11.67,69.44,2.56,6.67,0.34
2023-10-06,Kota,30.03,35.0,65.74,0.03,-5.0,0.36
2023-06-16,Sikar,35.63,12.77,84.08,-1.87,7.77,0.4
2023-02-22,Alwar,17.28,10.37,84.42,-2.72,5.37,0.4
2023-11-12,Bikaner,27.35,72.95,39.25,-2.65,32.95,0.39
2023-08-02,Udaipur,27.18,73.4,87.41,-2.82,33.4,0.58
2023-07-31,Bharatpur,28.24,16.42,62.2,-1.76,-23.58,0.32
2023-02-06,Kota,15.78,3.46,71.12,-4.22,-1.54,0.35
2023-09-14,Kota,34.46,30.45,72.67,4.46,-9.55,0.43
2023-07-29,Ajmer,31.73,106.66,60.79,1.73,66.66,0.55
2023-08-15,Jaipur,33.85,27.23,45.82,3.85,-12.77,0.31
2023-09-04,Jodhpur,28.46,110.11,55.07,-1.54,70.11,0.53
2023-06-11,Jaipur,44.15,11.29,71.14,6.65,6.29,0.4
2023-07-04,Jodhpur,31.75,75.38,86.89,1.75,35.38,0.57
2023-03-23,Bharatpur,32.72,0.12,85.44,-4.78,-4.88,0.41
2023-06-16,Kota,35.23,10.45,37.07,-2.27,5.45,0.21
2023-06-11,Sikar,42.33,3.88,60.07,4.83,-1.12,0.32
2023-12-11,Bharatpur,18.98,6.29,84.82,-1.02,1.29,0.37
2023-09-25,Ajmer,33.03,21.0,79.84,3.03,-19.0,0.42
2023-03-25,Alwar,36.5,4.01,82.71,-1.0,-0.99,0.35
2023-10-17,Jaipur,34.56,24.17,53.34,4.56,-15.83,0.34
2023-04-08,Bikaner,42.27,1.79,70.07,4.77,-3.21,0.35
2023-08-12,Ajmer,25.84,9.86,47.54,-4.16,-30.14,0.27
2023-05-03,Jodhpur,31.55,2.67,77.75,-5.95,-2.33,0.4
2023-09-04,Kota,32.61,19.37,67.89,2.61,-20.63,0.36
2023-12-14,Bharatpur,19.15,12.52,75.8,-0.85,7.52,0.35
2023-11-29,Jaipur,32.17,83.2,72.11,2.17,43.2,0.54
2023-11-07,Udaipur,30.07,78.41,76.5,0.07,38.41,0.52
2023-11-16,Pali,33.91,35.31,73.71,3.91,-4.69,0.44
2023-10-10,Sikar,28.89,98.49,66.39,-1.11,58.49,0.54
2023-06-17,Udaipur,33.31,12.76,39.13,-4.19,7.76,0.25
2023-06-16,Udaipur,40.23,5.83,60.75,2.73,0.83,0.29
2023-09-22,Udaipur,30.17,108.34,58.51,0.17,68.34,0.53
2023-05-01,Ajmer,33.09,7.86,46.76,-4.41,2.86,0.27
2023-08-22,Jaipur,30.62,97.71,40.83,0.62,57.71,0.43
2023-10-04,Jaipur,31.5,28.2,64.05,1.5,-11.8,0.35
2023-09-28,Pali,33.9,43.09,65.95,3.9,3.09,0.43
2023-10-28,Jodhpur,30.11,65.57,80.15,0.11,25.57,0.5
2023-08-05,Bikaner,33.47,55.34,67.64,3.47,15.34,0.46
2023-10-03,Kota,30.2,91.94,58.33,0.2,51.94,0.48
2023-07-30,Jaipur,26.51,73.79,70.83,-3.49,33.79,0.53
2023-05-01,Jaipur,32.91,0.25,78.52,-4.59,-4.75,0.38
2023-12-06,Jaipur,17.41,7.63,39.23,-2.59,2.63,0.21
2023-10-13,Kota,31.52,118.43,89.03,1.52,78.43,0.69
2023-08-02,Ajmer,30.17,24.98,73.9,0.17,-15.02,0.36
2023-01-08,Bharatpur,20.98,4.58,50.29,0.98,-0.42,0.23
2023-09-20,Alwar,25.06,23.05,57.16,-4.94,-16.95,0.36
2023-04-02,Jodhpur,38.13,8.3,57.57,0.63,3.3,0.26
2023-12-14,Ajmer,24.19,9.2,35.82,4.19,4.2,0.22
2023-11-05,Bikaner,26.16,30.7,72.08,-3.84,-9.3,0.42
2023-10-30,Bharatpur,27.09,33.15,47.38,-2.91,-6.85,0.32
2023-01-24,Jodhpur,15.67,4.25,62.2,-4.33,-0.75,0.32
2023-11-18,Jodhpur,25.96,71.33,40.39,-4.04,31.33,0.41
2023-11-14,Bharatpur,25.17,41.01,86.8,-4.83,1.01,0.52
2023-02-07,Udaipur,17.92,5.04,71.61,-2.08,0.04,0.33
2023-09-23,Sikar,29.45,102.19,82.83,-0.55,62.19,0.61
2023-01-22,Ajmer,18.62,13.55,46.5,-1.38,8.55,0.24
2023-01-12,Kota,15.83,8.61,60.04,-4.17,3.61,0.32
2023-07-19,Jaipur,32.98,99.11,72.65,2.98,59.11,0.59
2023-12-11,Udaipur,23.23,0.62,47.64,3.23,-4.38,0.24
2023-01-30,Bikaner,17.14,8.3,45.53,-2.86,3.3,0.24
2023-05-19,Jaipur,38.76,11.82,81.15,1.26,6.82,0.37
2023-08-29,Sikar,26.98,78.16,51.39,-3.02,38.16,0.45
2023-09-30,Jodhpur,31.84,50.68,50.19,1.84,10.68,0.36
2023-01-24,Kota,17.67,5.0,66.54,-2.33,0.0,0.31
2023-12-25,Pali,19.66,6.84,62.45,-0.34,1.84,0.27
2023-05-23,Sikar,39.01,8.5,75.52,1.51,3.5,0.34
2023-10-18,Kota,29.21,11.52,40.25,-0.79,-28.48,0.2
2023-12-16,Bikaner,23.64,11.09,53.54,3.64,6.09,0.29
2023-11-26,Kota,29.21,25.58,43.11,-0.79,-14.42,0.25
2023-04-29,Bharatpur,30.25,7.26,49.44,-7.25,2.26,0.31
2023-02-17,Bharatpur,23.15,4.7,69.22,3.15,-0.3,0.33
2023-11-22,Jodhpur,32.33,105.77,55.94,2.33,65.77,0.54
2023-02-11,Jaipur,15.36,7.13,75.51,-4.64,2.13,0.38
2023-07-18,Alwar,28.42,25.21,60.07,-1.58,-14.79,0.33
2023-03-23,Bikaner,32.94,12.35,63.65,-4.56,7.35,0.35
2023-11-01,Sikar,34.22,27.38,54.14,4.22,-12.62,0.35
2023-09-22,Bharatpur,30.83,54.61,43.84,0.83,14.61,0.33
2023-07-23,Jodhpur,25.15,80.21,53.23,-4.85,40.21,0.49
2023-01-24,Bharatpur,17.06,11.42,57.11,-2.94,6.42,0.3
2023-02-14,Pali,16.87,0.44,41.98,-3.13,-4.56,0.21
2023-03-22,Pali,39.0,1.85,57.94,1.5,-3.15,0.26
2023-05-05,Bikaner,38.68,5.3,57.38,1.18,0.3,0.26
2023-10-09,Jaipur,34.42,110.05,87.76,4.42,70.05,0.7
2023-09-12,Kota,28.18,76.68,76.01,-1.82,36.68,0.53
2023-11-24,Udaipur,32.09,81.29,76.96,2.09,41.29,0.55
2023-08-02,Ajmer,33.13,65.51,48.99,3.13,25.51,0.41
2023-05-06,Jaipur,32.09,14.55,81.19,-5.41,9.55,0.44
2023-07-28,Sikar,31.29,118.03,79.01,1.29,78.03,0.65
2023-07-23,Jaipur,28.27,108.31,39.69,-1.73,68.31,0.47
2023-11-23,Udaipur,33.62,16.8,43.92,3.62,-23.2,0.27
2023-10-04,Kota,34.58,88.24,78.73,4.58,48.24,0.61
2023-01-07,Ajmer,23.3,9.43,79.77,3.3,4.43,0.39
2023-07-02,Pali,29.07,20.57,76.81,-0.93,-19.43,0.37
2023-09-04,Bharatpur,32.77,44.34,70.49,2.77,4.34,0.44
2023-02-27,Kota,21.49,14.27,57.74,1.49,9.27,0.29
2023-11-07,Sikar,34.45,59.41,85.87,4.45,19.41,0.56
2023-07-03,Sikar,32.31,31.53,82.2,2.31,-8.47,0.44
2023-06-20,Jaipur,35.68,4.86,83.87,-1.82,-0.14,0.37
2023-11-01,Bharatpur,34.97,84.57,71.96,4.97,44.57,0.58
2023-07-15,Ajmer,26.55,109.7,55.49,-3.45,69.7,0.56
2023-09-03,Jaipur,29.61,46.21,56.88,-0.39,6.21,0.36
2023-01-27,Udaipur,19.56,0.05,67.77,-0.44,-4.95,0.28
2023-10-01,Udaipur,25.67,40.84,43.71,-4.33,0.84,0.34
2023-10-08,Jaipur,34.47,58.66,47.48,4.47,18.66,0.41
2023-12-09,Pali,18.5,6.02,52.06,-1.5,1.02,0.24
2023-10-04,Jaipur,29.68,67.58,47.86,-0.32,27.58,0.38
2023-09-24,Jodhpur,34.65,39.28,65.6,4.65,-0.72,0.43
2023-12-14,Pali,24.7,7.74,59.84,4.7,2.74,0.32
2023-02-26,Sikar,20.15,5.65,78.13,0.15,0.65,0.33
2023-05-09,Udaipur,39.29,4.99,54.62,1.79,-0.01,0.26
2023-03-13,Jodhpur,42.84,11.89,76.95,5.34,6.89,0.41
2023-05-19,Kota,37.21,14.86,38.16,-0.29,9.86,0.2
2023-01-27,Udaipur,23.77,13.91,57.12,3.77,8.91,0.32
2023-04-23,Alwar,38.79,13.31,88.69,1.29,8.31,0.41
2023-12-18,Jaipur,15.74,14.68,37.65,-4.26,9.68,0.25
2023-07-04,Jaipur,33.09,118.85,66.09,3.09,78.85,0.62
2023-04-19,Kota,33.57,11.77,86.72,-3.93,6.77,0.43
2023-06-13,Alwar,39.04,10.03,59.12,1.54,5.03,0.28
2023-12-14,Sikar,19.09,13.17,60.43,-0.91,8.17,0.29
2023-08-26,Jodhpur,34.28,26.85,77.45,4.28,-13.15,0.44
2023-03-03,Kota,36.24,7.26,61.12,-1.26,2.26,0.28
2023-10-27,Kota,34.59,93.83,79.7,4.59,53.83,0.63
2023-02-15,Alwar,24.37,1.59,61.84,4.37,-3.41,0.31
2023-02-19,Udaipur,24.98,2.55,75.09,4.98,-2.45,0.37
2023-02-13,Jodhpur,18.39,7.84,61.91,-1.61,2.84,0.29
2023-01-01,Bharatpur,16.78,12.26,72.65,-3.22,7.26,0.37
2023-10-01,Ajmer,30.49,71.66,82.82,0.49,31.66,0.53
2023-06-04,Jodhpur,40.41,7.02,84.49,2.91,2.02,0.4
2023-02-04,Bharatpur,17.44,7.05,60.18,-2.56,2.05,0.29
2023-01-30,Pali,16.81,7.14,65.13,-3.19,2.14,0.32
2023-05-13,Sikar,33.93,6.08,59.43,-3.57,1.08,0.3
2023-12-16,Alwar,16.03,11.24,68.8,-3.97,6.24,0.36
2023-01-03,Alwar,15.35,0.94,56.35,-4.65,-4.06,0.29
2023-07-30,Kota,30.87,87.78,63.37,0.87,47.78,0.5
2023-05-26,Kota,34.19,13.13,40.26,-3.31,8.13,0.24
2023-12-22,Udaipur,24.54,0.1,77.95,4.54,-4.9,0.37
2023-02-09,Udaipur,24.21,11.17,84.13,4.21,6.17,0.42
2023-09-08,Bikaner,26.05,30.04,70.32,-3.95,-9.96,0.41
2023-08-18,Sikar,29.21,20.49,79.58,-0.79,-19.51,0.38
2023-01-13,Ajmer,16.05,4.75,65.31,-3.95,-0.25,0.33
2023-01-26,Sikar,16.8,0.96,40.93,-3.2,-4.04,0.21
2023-07-04,Sikar,28.39,110.97,62.16,-1.61,70.97,0.57
2023-12-23,Pali,17.91,14.77,55.85,-2.09,9.77,0.29
2023-11-03,Alwar,30.53,18.93,52.44,0.53,-21.07,0.27
2023-05-18,Sikar,36.69,7.25,40.23,-0.81,2.25,0.19
2023-08-23,Pali,25.44,13.27,54.68,-4.56,-26.73,0.31
2023-10-12,Sikar,33.51,62.69,36.72,3.51,22.69,0.36
2023-05-13,Udaipur,35.05,4.86,39.74,-2.45,-0.14,0.2
