sale_date,district,medicine_category,medicine_name,units_sold,daily_sales_growth,7_day_moving_average,demand_spike_flag
2023-01-29,Bikaner,cough,Bromhexine,90,0.34,88,1
2023-02-04,Udaipur,antibiotic,Amoxicillin,149,0.31,137,1
2023-08-01,Pali,cough,Dextromethorphan,73,-0.66,84,0
2023-08-29,Alwar,fever,Paracetamol,171,-0.37,159,0
2023-07-20,Jodhpur,cold,Cetirizine,105,-0.2,113,0
2023-01-16,Jodhpur,cold,Cetirizine,62,-0.41,72,0
2023-06-03,Pali,antibiotic,Amoxicillin,162,1.79,166,1
2023-07-23,Udaipur,fever,Ibuprofen,277,0.28,285,0
2023-10-13,Jaipur,cold,Chlorpheniramine,46,-0.72,39,0
2023-03-29,Bharatpur,cold,Cetirizine,50,-0.71,59,0
2023-01-19,Udaipur,cough,Dextromethorphan,91,1.33,97,1
2023-06-25,Udaipur,antibiotic,Amoxicillin,24,-0.84,31,0
2023-05-18,Ajmer,cold,Cetirizine,26,-0.33,15,0
2023-01-17,Kota,fever,Aspirin,59,-0.6,57,0
2023-01-14,Jaipur,cold,Cetirizine,43,-0.71,42,0
2023-01-21,Sikar,antibiotic,Amoxicillin,38,-0.7,50,0
2023-05-07,Bharatpur,cold,Cetirizine,188,2.76,174,1
2023-10-04,Jodhpur,cold,Cetirizine,89,0.44,90,1
2023-11-01,Ajmer,cold,Cetirizine,115,3.42,112,1
2023-05-21,Jodhpur,cold,Chlorpheniramine,185,2.43,182,1
2023-04-21,Jaipur,cough,Dextromethorphan,209,0.14,216,0
2023-02-22,Bharatpur,fever,Paracetamol,128,-0.29,125,0
2023-07-12,Bikaner,cold,Chlorpheniramine,140,2.5,140,1
2023-06-23,Alwar,fever,Paracetamol,153,-0.11,138,0
2023-06-08,Bharatpur,antibiotic,Azithromycin,43,-0.68,50,0
2023-06-23,Pali,cough,Dextromethorphan,121,0.66,130,1
2023-11-12,Alwar,cold,Chlorpheniramine,99,-0.43,97,0
2023-02-06,Jaipur,cough,Bromhexine,93,-0.23,98,0
2023-11-20,Sikar,cold,Chlorpheniramine,78,0.3,69,0
2023-12-13,Pali,cough,Bromhexine,211,0.45,208,1
2023-01-25,Pali,fever,Ibuprofen,157,-0.4,146,0
2023-08-03,Bikaner,cold,Chlorpheniramine,140,0.0,130,0
2023-02-08,Bikaner,antibiotic,Azithromycin,26,-0.86,23,0
2023-07-13,Alwar,fever,Ibuprofen,170,0.39,159,1
2023-03-19,Udaipur,cough,Bromhexine,156,2.39,142,1
2023-03-22,Pali,cough,Bromhexine,211,0.0,214,0
2023-11-16,Pali,cold,Chlorpheniramine,137,4.71,125,1
2023-06-20,Pali,antibiotic,Amoxicillin,102,-0.37,91,0
2023-09-24,Udaipur,antibiotic,Amoxicillin,64,1.67,75,1
2023-03-01,Udaipur,cold,Cetirizine,132,-0.16,139,0
2023-05-06,Udaipur,cough,Dextromethorphan,209,1.3,195,1
2023-09-19,Ajmer,cough,Bromhexine,41,-0.72,26,0
2023-08-17,Kota,antibiotic,Amoxicillin,40,-0.63,41,0
2023-10-01,Udaipur,antibiotic,Amoxicillin,129,1.02,115,1
2023-12-20,Ajmer,fever,Aspirin,146,0.03,143,0
2023-05-28,Jaipur,fever,Paracetamol,242,0.01,244,0
2023-06-07,Jaipur,antibiotic,Azithromycin,125,4.21,122,1
2023-04-14,Pali,cough,Bromhexine,202,-0.04,204,0
2023-03-19,Sikar,cough,Bromhexine,111,-0.23,116,0
2023-06-09,Jodhpur,cold,Cetirizine,66,-0.26,54,0
2023-09-27,Jaipur,antibiotic,Azithromycin,156,0.25,157,0
2023-04-02,Pali,cough,Bromhexine,119,-0.41,118,0
2023-10-10,Jodhpur,cold,Chlorpheniramine,78,-0.58,69,0
2023-09-27,Bikaner,cold,Cetirizine,132,-0.09,143,0
2023-12-21,Jodhpur,cough,Bromhexine,148,1.06,140,1
2023-04-08,Sikar,cough,Bromhexine,106,-0.05,120,0
2023-11-06,Jodhpur,fever,Paracetamol,65,0.05,64,0
2023-10-12,Pali,antibiotic,Amoxicillin,48,-0.53,58,0
2023-03-13,Sikar,cold,Cetirizine,66,0.65,53,1
2023-07-29,Ajmer,cold,Cetirizine,181,0.57,184,1
2023-05-08,Bikaner,cough,Bromhexine,75,-0.17,68,0
2023-07-22,Alwar,fever,Paracetamol,115,-0.25,123,0
2023-05-13,Jodhpur,antibiotic,Amoxicillin,84,0.14,91,0
2023-02-12,Jaipur,cough,Bromhexine,151,0.62,139,1
2023-11-29,Kota,cough,Dextromethorphan,126,-0.18,114,0
2023-07-27,Udaipur,cold,Chlorpheniramine,146,0.76,157,1
2023-07-09,Sikar,antibiotic,Azithromycin,82,-0.34,89,0
2023-10-21,Kota,fever,Ibuprofen,145,0.45,156,1
2023-03-01,Alwar,antibiotic,Azithromycin,47,-0.76,46,0
2023-06-13,Bharatpur,antibiotic,Amoxicillin,20,-0.87,8,0
2023-12-16,Ajmer,cold,Cetirizine,196,0.08,190,0
2023-07-29,Ajmer,cold,Chlorpheniramine,75,0.23,74,0
2023-09-29,Kota,cold,Cetirizine,63,-0.18,76,0
2023-02-09,Bikaner,antibiotic,Azithromycin,182,6.0,167,1
2023-08-27,Jaipur,antibiotic,Azithromycin,195,0.25,205,0
2023-04-30,Ajmer,cold,Chlorpheniramine,112,0.49,126,1
2023-08-16,Pali,fever,Paracetamol,136,-0.26,133,0
2023-12-05,Jaipur,cold,Cetirizine,40,-0.07,31,0
2023-06-26,Bharatpur,cough,Dextromethorphan,112,-0.32,124,0
2023-07-15,Ajmer,fever,Ibuprofen,142,-0.39,137,0
2023-03-16,Bikaner,fever,Aspirin,214,0.17,218,0
2023-06-14,Sikar,antibiotic,Amoxicillin,88,1.32,90,1
2023-02-26,Alwar,fever,Aspirin,204,-0.0,197,0
2023-12-20,Kota,cold,Chlorpheniramine,128,1.33,125,1
2023-04-28,Alwar,cough,Bromhexine,212,1.19,221,1
2023-11-06,Bharatpur,antibiotic,Azithromycin,99,1.3,108,1
2023-12-20,Sikar,antibiotic,Amoxicillin,100,0.14,90,0
2023-05-17,Bharatpur,antibiotic,Azithromycin,85,-0.14,76,0
2023-10-18,Pali,antibiotic,Azithromycin,65,-0.45,72,0
2023-01-28,Ajmer,fever,Ibuprofen,199,0.4,184,1
2023-02-08,Bikaner,cough,Dextromethorphan,171,-0.03,175,0
2023-01-17,Kota,cold,Cetirizine,109,0.73,108,1
2023-08-15,Sikar,fever,Aspirin,201,1.05,197,1
2023-01-17,Bharatpur,antibiotic,Azithromycin,125,0.47,111,1
2023-07-15,Kota,cold,Cetirizine,37,-0.66,46,0
2023-11-15,Alwar,antibiotic,Amoxicillin,22,-0.44,24,0
2023-07-14,Pali,cough,Dextromethorphan,127,0.05,115,0
2023-02-18,Ajmer,cold,Chlorpheniramine,62,-0.45,57,0
2023-05-27,Ajmer,cold,Cetirizine,42,-0.79,53,0
2023-06-04,Bharatpur,cough,Dextromethorphan,200,0.79,189,1
2023-02-16,Bikaner,cough,Dextromethorphan,184,0.08,180,0
2023-12-08,Pali,antibiotic,Azithromycin,124,0.91,127,1
2023-08-02,Kota,cough,Bromhexine,88,-0.09,84,0
2023-10-05,Jaipur,fever,Paracetamol,84,-0.65,69,0
2023-04-11,Ajmer,fever,Aspirin,99,-0.32,91,0
2023-04-19,Pali,cold,Chlorpheniramine,124,-0.09,138,0
2023-08-21,Kota,cold,Cetirizine,52,0.41,60,1
2023-03-31,Bikaner,fever,Aspirin,104,-0.51,114,0
2023-02-25,Pali,cough,Dextromethorphan,205,0.61,194,1
2023-09-19,Udaipur,cough,Bromhexine,225,0.44,230,1
2023-06-09,Udaipur,fever,Paracetamol,261,1.01,265,1
2023-06-18,Jodhpur,cold,Chlorpheniramine,70,-0.1,55,0
2023-01-29,Jaipur,antibiotic,Amoxicillin,156,1.29,142,1
2023-11-20,Bikaner,fever,Ibuprofen,171,-0.33,168,0
2023-07-31,Jodhpur,antibiotic,Amoxicillin,138,0.64,131,1
2023-02-08,Sikar,cough,Dextromethorphan,194,0.83,195,1
2023-04-28,Ajmer,cough,Bromhexine,89,1.17,86,1
2023-02-06,Jodhpur,cold,Chlorpheniramine,75,0.07,70,0
2023-12-12,Udaipur,antibiotic,Amoxicillin,107,-0.17,102,0
2023-09-06,Bikaner,cough,Bromhexine,55,-0.27,69,0
2023-02-02,Kota,cough,Bromhexine,121,0.38,111,1
2023-09-14,Bikaner,fever,Ibuprofen,182,0.06,194,0
2023-12-11,Kota,antibiotic,Azithromycin,88,1.38,98,1
2023-02-17,Ajmer,cold,Cetirizine,186,3.43,199,1
2023-02-20,Ajmer,antibiotic,Azithromycin,140,1.55,127,1
2023-12-25,Ajmer,fever,Paracetamol,103,-0.52,97,0
2023-11-17,Jaipur,cough,Bromhexine,173,0.15,165,0
2023-03-22,Bikaner,cold,Cetirizine,198,0.5,212,1
2023-07-26,Jodhpur,fever,Paracetamol,282,3.34,275,1
2023-05-09,Udaipur,cough,Dextromethorphan,107,-0.49,99,0
2023-04-14,Alwar,fever,Aspirin,206,0.01,199,0
2023-02-25,Pali,fever,Aspirin,183,-0.15,178,0
2023-10-16,Sikar,antibiotic,Amoxicillin,25,-0.75,35,0
2023-10-26,Kota,antibiotic,Amoxicillin,176,3.4,170,1
2023-07-23,Kota,fever,Ibuprofen,105,-0.28,100,0
2023-06-04,Sikar,cold,Cetirizine,192,1.91,181,1
2023-03-05,Udaipur,cough,Dextromethorphan,229,1.14,239,1
2023-10-03,Ajmer,cough,Bromhexine,173,0.94,179,1
2023-09-08,Ajmer,cough,Bromhexine,112,-0.35,110,0
2023-07-04,Alwar,cold,Cetirizine,48,-0.76,47,0
2023-04-17,Bikaner,antibiotic,Amoxicillin,100,-0.31,97,0
2023-11-03,Pali,cold,Cetirizine,130,-0.02,137,0
2023-01-07,Bharatpur,fever,Paracetamol,180,0.41,187,1
2023-05-09,Jaipur,fever,Paracetamol,224,1.67,224,1
2023-03-01,Sikar,cough,Dextromethorphan,124,-0.36,135,0
2023-05-24,Jaipur,cough,Bromhexine,128,-0.26,141,0
2023-12-12,Ajmer,cold,Cetirizine,79,-0.58,68,0
2023-02-05,Kota,cold,Chlorpheniramine,137,0.07,137,0
2023-04-19,Kota,antibiotic,Amoxicillin,29,-0.84,16,0
2023-12-13,Bikaner,fever,Aspirin,229,1.2,226,1
2023-04-08,Udaipur,antibiotic,Azithromycin,52,-0.54,38,0
2023-03-26,Bikaner,cough,Dextromethorphan,84,-0.54,88,0
2023-08-28,Alwar,cold,Cetirizine,198,3.12,187,1
2023-01-05,Alwar,antibiotic,Amoxicillin,107,3.86,118,1
2023-08-31,Pali,antibiotic,Azithromycin,87,-0.3,76,0
2023-12-02,Kota,cold,Chlorpheniramine,99,-0.28,93,0
2023-03-01,Bikaner,fever,Aspirin,180,-0.21,173,0
2023-08-15,Kota,cold,Chlorpheniramine,85,-0.14,83,0
2023-12-06,Bharatpur,antibiotic,Amoxicillin,58,1.9,51,1
2023-09-15,Pali,cough,Bromhexine,210,0.76,224,1
2023-06-06,Jaipur,fever,Aspirin,101,0.26,106,0
2023-08-21,Bharatpur,antibiotic,Amoxicillin,81,0.4,85,1
2023-04-12,Sikar,antibiotic,Azithromycin,25,-0.7,23,0
2023-08-24,Bharatpur,fever,Aspirin,103,-0.27,98,0
2023-12-25,Sikar,antibiotic,Amoxicillin,117,3.68,128,1
2023-06-08,Sikar,cough,Bromhexine,110,0.04,109,0
2023-08-08,Sikar,fever,Ibuprofen,160,0.68,164,1
2023-03-07,Bikaner,cough,Bromhexine,140,1.55,144,1
2023-02-28,Sikar,fever,Paracetamol,100,0.09,105,0
2023-02-06,Pali,fever,Paracetamol,234,0.72,232,1
2023-06-19,Ajmer,fever,Paracetamol,85,-0.17,77,0
2023-03-24,Bikaner,cold,Cetirizine,191,-0.04,178,0
2023-08-28,Alwar,cold,Chlorpheniramine,55,-0.44,48,0
2023-05-04,Alwar,fever,Ibuprofen,167,-0.02,177,0
2023-03-01,Kota,antibiotic,Amoxicillin,182,5.28,186,1
2023-03-11,Pali,fever,Aspirin,116,-0.37,126,0
2023-12-29,Alwar,fever,Ibuprofen,212,0.27,209,0
2023-06-13,Jaipur,fever,Paracetamol,108,-0.52,94,0
2023-09-30,Jodhpur,cold,Chlorpheniramine,99,0.32,113,1
2023-09-25,Udaipur,fever,Ibuprofen,206,-0.26,201,0
2023-07-31,Jaipur,cold,Chlorpheniramine,20,-0.57,21,0
2023-05-27,Jaipur,cough,Bromhexine,185,0.45,194,1
2023-11-19,Kota,cough,Bromhexine,39,-0.68,32,0
2023-10-10,Bharatpur,antibiotic,Amoxicillin,168,1.07,171,1
2023-11-13,Bikaner,fever,Ibuprofen,238,0.31,235,1
2023-02-05,Kota,fever,Ibuprofen,166,0.58,179,1
2023-05-09,Pali,cough,Dextromethorphan,226,0.1,216,0
2023-11-13,Kota,cough,Bromhexine,142,2.64,134,1
2023-10-24,Sikar,fever,Ibuprofen,69,-0.57,79,0
2023-11-11,Sikar,cough,Dextromethorphan,122,-0.02,110,0
2023-03-29,Jaipur,antibiotic,Azithromycin,98,-0.5,92,0
2023-05-13,Jodhpur,cough,Dextromethorphan,86,-0.28,95,0
2023-12-09,Jodhpur,cold,Cetirizine,56,-0.15,56,0
2023-07-23,Pali,antibiotic,Amoxicillin,159,2.31,157,1
2023-09-07,Jodhpur,cold,Cetirizine,47,-0.16,54,0
2023-04-02,Kota,cold,Chlorpheniramine,95,0.12,98,0
2023-07-23,Pali,fever,Aspirin,199,0.72,202,1
2023-08-29,Udaipur,cough,Dextromethorphan,75,-0.67,60,0
2023-07-07,Pali,cold,Chlorpheniramine,110,-0.11,103,0
2023-08-06,Pali,cough,Dextromethorphan,224,-0.01,222,0
2023-02-20,Udaipur,cough,Bromhexine,139,-0.38,133,0
2023-09-15,Kota,cough,Dextromethorphan,55,-0.56,66,0
2023-05-01,Jaipur,cold,Cetirizine,112,1.8,101,1
2023-05-30,Jodhpur,antibiotic,Amoxicillin,114,-0.17,113,0
2023-10-15,Bharatpur,cough,Dextromethorphan,78,-0.61,92,0
2023-03-07,Jodhpur,fever,Aspirin,215,0.55,204,1
2023-01-09,Bharatpur,antibiotic,Azithromycin,95,-0.24,94,0
2023-10-15,Jodhpur,fever,Paracetamol,253,-0.1,251,0
2023-09-12,Ajmer,antibiotic,Azithromycin,199,0.42,212,1
2023-01-18,Kota,cough,Bromhexine,208,0.46,208,1
2023-10-23,Jodhpur,cold,Chlorpheniramine,162,0.64,171,1
2023-04-16,Kota,cough,Bromhexine,165,-0.21,173,0
2023-07-06,Ajmer,antibiotic,Amoxicillin,126,1.74,127,1
2023-01-02,Pali,cough,Dextromethorphan,137,-0.39,128,0
2023-10-07,Sikar,cough,Bromhexine,154,0.4,144,1
2023-10-21,Udaipur,cold,Chlorpheniramine,111,-0.24,114,0
2023-09-11,Bikaner,antibiotic,Amoxicillin,96,-0.04,110,0
2023-04-30,Jaipur,cough,Bromhexine,165,-0.11,177,0
2023-07-13,Bharatpur,cold,Cetirizine,84,-0.55,73,0
2023-03-28,Udaipur,cold,Cetirizine,111,-0.16,100,0
2023-06-06,Kota,fever,Ibuprofen,132,-0.2,136,0
2023-08-03,Sikar,fever,Paracetamol,113,0.13,118,0
2023-11-29,Sikar,antibiotic,Amoxicillin,24,-0.79,18,0
2023-08-06,Bikaner,cough,Bromhexine,129,-0.08,129,0
2023-05-18,Udaipur,cold,Chlorpheniramine,159,0.43,152,1
2023-07-01,Ajmer,antibiotic,Azithromycin,128,-0.36,121,0
2023-09-01,Bharatpur,antibiotic,Amoxicillin,165,-0.02,174,0
2023-09-12,Ajmer,fever,Ibuprofen,143,-0.28,144,0
2023-07-01,Pali,antibiotic,Azithromycin,197,1.26,204,1
2023-11-30,Kota,fever,Paracetamol,171,-0.34,160,0
2023-01-29,Bharatpur,antibiotic,Amoxicillin,69,-0.58,63,0
2023-03-17,Kota,cold,Chlorpheniramine,29,-0.69,15,0
2023-02-06,Sikar,antibiotic,Amoxicillin,176,6.33,179,1
2023-01-21,Jaipur,antibiotic,Amoxicillin,33,-0.79,25,0
2023-04-15,Alwar,fever,Paracetamol,73,-0.37,65,0
2023-09-12,Jaipur,cold,Chlorpheniramine,142,6.1,138,1
2023-12-08,Alwar,cold,Cetirizine,184,-0.07,174,0
2023-08-30,Kota,cough,Bromhexine,103,-0.38,116,0
2023-08-23,Sikar,fever,Ibuprofen,249,2.61,250,1
2023-04-11,Kota,cold,Chlorpheniramine,21,-0.28,19,0
2023-09-23,Bikaner,antibiotic,Amoxicillin,188,0.96,185,1
2023-08-17,Alwar,fever,Ibuprofen,246,0.16,253,0
2023-03-30,Pali,antibiotic,Amoxicillin,182,0.14,181,0
2023-09-24,Jodhpur,cold,Chlorpheniramine,66,-0.59,66,0
2023-06-28,Pali,antibiotic,Azithromycin,35,-0.82,23,0
2023-01-19,Ajmer,fever,Aspirin,168,0.7,172,1
2023-09-01,Bikaner,cold,Chlorpheniramine,102,-0.27,97,0
2023-05-07,Sikar,cold,Cetirizine,183,-0.05,175,0
2023-03-27,Jaipur,antibiotic,Amoxicillin,171,4.18,162,1
2023-03-21,Sikar,antibiotic,Amoxicillin,62,-0.65,62,0
2023-06-16,Bikaner,cough,Dextromethorphan,185,1.2,172,1
2023-08-11,Pali,cold,Cetirizine,150,0.15,150,0
2023-12-01,Kota,antibiotic,Amoxicillin,123,-0.32,126,0
2023-07-31,Ajmer,fever,Ibuprofen,121,-0.15,118,0
2023-09-18,Jaipur,cough,Dextromethorphan,150,-0.28,151,0
2023-01-30,Bharatpur,cough,Bromhexine,218,0.09,227,0
2023-10-07,Jodhpur,fever,Aspirin,237,0.1,232,0
2023-01-18,Ajmer,cough,Dextromethorphan,169,0.11,168,0
2023-12-03,Bikaner,antibiotic,Azithromycin,157,-0.14,159,0
2023-06-18,Jodhpur,cough,Bromhexine,114,-0.23,112,0
2023-01-27,Pali,cough,Bromhexine,64,-0.7,71,0
2023-06-21,Kota,fever,Paracetamol,67,-0.61,81,0
2023-12-09,Ajmer,cough,Dextromethorphan,138,-0.18,145,0
2023-04-23,Jodhpur,cold,Cetirizine,154,2.28,160,1
2023-01-22,Bharatpur,cough,Bromhexine,197,-0.1,188,0
2023-12-16,Bikaner,cold,Cetirizine,106,-0.45,110,0
2023-05-03,Bharatpur,cold,Chlorpheniramine,52,-0.72,52,0
2023-05-25,Ajmer,cough,Dextromethorphan,133,-0.04,119,0
2023-04-15,Bikaner,cold,Cetirizine,39,-0.63,32,0
2023-04-21,Ajmer,cold,Cetirizine,160,1.03,148,1
2023-10-23,Jaipur,cough,Dextromethorphan,81,-0.46,91,0
2023-09-10,Bharatpur,cough,Dextromethorphan,123,0.58,120,1
2023-11-19,Alwar,antibiotic,Amoxicillin,158,0.48,170,1
2023-06-27,Pali,cough,Bromhexine,114,0.78,102,1
2023-05-04,Sikar,antibiotic,Azithromycin,34,0.36,45,1
2023-01-06,Jaipur,cough,Bromhexine,213,0.29,203,0
2023-11-30,Pali,cold,Cetirizine,33,-0.78,26,0
2023-01-22,Jodhpur,cough,Dextromethorphan,174,1.02,175,1
2023-01-13,Jodhpur,cough,Dextromethorphan,133,-0.24,138,0
2023-09-12,Jodhpur,cough,Bromhexine,119,0.04,114,0
2023-03-14,Jodhpur,antibiotic,Amoxicillin,28,-0.75,22,0
2023-12-22,Udaipur,fever,Aspirin,136,-0.26,144,0
2023-06-25,Udaipur,cold,Chlorpheniramine,116,-0.27,129,0
2023-07-07,Kota,cold,Cetirizine,155,1.98,166,1
2023-05-01,Jodhpur,fever,Paracetamol,150,-0.41,139,0
2023-12-29,Bikaner,cough,Bromhexine,196,0.52,196,1
2023-05-07,Udaipur,antibiotic,Azithromycin,173,2.33,163,1
2023-03-16,Udaipur,antibiotic,Azithromycin,166,-0.04,167,0
2023-09-02,Sikar,antibiotic,Amoxicillin,34,-0.45,27,0
2023-01-14,Kota,cough,Bromhexine,63,-0.39,60,0
2023-11-01,Udaipur,cold,Chlorpheniramine,60,-0.48,50,0
2023-05-10,Ajmer,antibiotic,Azithromycin,181,0.41,185,1
2023-03-20,Udaipur,fever,Ibuprofen,119,-0.42,107,0
2023-05-08,Jaipur,fever,Aspirin,156,0.54,163,1
2023-01-20,Udaipur,cold,Chlorpheniramine,80,0.33,73,1
2023-06-23,Pali,cough,Bromhexine,59,-0.48,53,0
2023-01-26,Jaipur,cough,Bromhexine,97,-0.54,93,0
2023-03-12,Sikar,cough,Dextromethorphan,129,0.06,134,0
2023-04-12,Ajmer,antibiotic,Amoxicillin,171,0.36,166,1
2023-11-01,Kota,cough,Bromhexine,213,2.38,218,1
2023-11-26,Udaipur,fever,Ibuprofen,128,0.08,113,0
2023-05-29,Bikaner,cough,Dextromethorphan,227,0.23,220,0
2023-03-20,Alwar,cough,Dextromethorphan,178,0.1,190,0
2023-07-17,Sikar,cough,Bromhexine,186,0.21,182,0
2023-10-13,Kota,antibiotic,Amoxicillin,157,0.28,162,0
2023-11-19,Bharatpur,cold,Cetirizine,26,-0.69,31,0
2023-05-10,Pali,antibiotic,Amoxicillin,55,-0.7,45,0
2023-10-21,Ajmer,cold,Chlorpheniramine,128,1.06,126,1
2023-01-27,Jaipur,fever,Aspirin,113,-0.28,123,0
2023-04-15,Pali,cough,Dextromethorphan,50,-0.64,47,0
2023-11-02,Udaipur,fever,Paracetamol,112,-0.57,107,0
2023-10-23,Ajmer,fever,Ibuprofen,161,0.33,158,1
2023-01-27,Bikaner,fever,Aspirin,195,0.08,190,0
2023-01-23,Udaipur,cold,Cetirizine,167,0.5,178,1
2023-10-24,Udaipur,cold,Chlorpheniramine,89,0.11,100,0
2023-06-29,Jaipur,cough,Dextromethorphan,217,1.68,222,1
2023-08-28,Jodhpur,antibiotic,Azithromycin,21,-0.89,35,0
2023-08-04,Udaipur,cough,Bromhexine,39,-0.72,45,0
2023-06-08,Ajmer,fever,Paracetamol,154,0.81,145,1
2023-11-16,Bikaner,antibiotic,Amoxicillin,126,-0.33,117,0
2023-08-26,Jaipur,fever,Aspirin,205,0.81,219,1
2023-08-23,Alwar,antibiotic,Amoxicillin,176,0.11,166,0
2023-12-12,Udaipur,fever,Aspirin,103,-0.24,91,0
2023-05-18,Sikar,cough,Bromhexine,62,-0.67,72,0
2023-12-23,Ajmer,fever,Aspirin,238,0.42,229,1
2023-02-25,Ajmer,cold,Chlorpheniramine,69,-0.46,59,0
2023-08-18,Sikar,antibiotic,Amoxicillin,54,0.59,43,1
2023-09-01,Sikar,cough,Dextromethorphan,175,0.36,177,1
2023-05-09,Pali,cough,Dextromethorphan,173,2.46,162,1
2023-09-16,Sikar,fever,Paracetamol,158,0.4,168,1
2023-01-13,Sikar,cough,Bromhexine,141,1.27,147,1
2023-09-20,Alwar,cough,Dextromethorphan,182,0.02,195,0
2023-10-21,Ajmer,fever,Ibuprofen,254,0.58,241,1
2023-10-21,Ajmer,cold,Chlorpheniramine,29,-0.58,25,0
2023-05-13,Kota,fever,Aspirin,248,3.2,253,1
2023-09-07,Jodhpur,cold,Chlorpheniramine,141,1.14,155,1
2023-08-06,Jodhpur,cough,Bromhexine,204,0.71,200,1
2023-05-15,Jodhpur,antibiotic,Amoxicillin,45,0.61,38,1
2023-07-12,Sikar,cold,Cetirizine,130,-0.29,128,0
2023-03-27,Bikaner,fever,Ibuprofen,254,0.07,239,0
2023-10-26,Sikar,cold,Cetirizine,49,-0.62,41,0
2023-09-15,Sikar,fever,Ibuprofen,56,-0.78,42,0
2023-11-28,Bikaner,antibiotic,Azithromycin,198,0.26,197,0
2023-03-16,Ajmer,cold,Chlorpheniramine,20,-0.31,12,0
2023-10-25,Udaipur,antibiotic,Amoxicillin,172,0.61,165,1
2023-12-14,Jaipur,cold,Chlorpheniramine,33,-0.77,31,0
2023-07-20,Alwar,cold,Chlorpheniramine,113,1.05,98,1
2023-06-12,Ajmer,antibiotic,Azithromycin,191,0.06,186,0
2023-08-24,Alwar,cough,Dextromethorphan,99,-0.46,93,0
2023-03-31,Jodhpur,cough,Dextromethorphan,157,0.18,165,0
2023-09-02,Sikar,fever,Paracetamol,225,0.42,224,1
2023-09-11,Pali,cold,Cetirizine,67,1.03,70,1
2023-09-15,Pali,cough,Dextromethorphan,223,0.29,232,0
2023-03-21,Udaipur,antibiotic,Azithromycin,120,-0.28,129,0
2023-12-12,Jodhpur,fever,Paracetamol,107,-0.29,112,0
2023-09-11,Bharatpur,antibiotic,Amoxicillin,124,0.8,115,1
2023-09-28,Alwar,antibiotic,Amoxicillin,88,-0.5,82,0
2023-01-03,Alwar,fever,Ibuprofen,111,-0.55,105,0
2023-09-05,Sikar,cough,Dextromethorphan,84,-0.52,71,0
2023-05-01,Jodhpur,cough,Dextromethorphan,121,-0.23,134,0
2023-03-06,Bikaner,antibiotic,Amoxicillin,83,-0.34,71,0
2023-05-21,Udaipur,cough,Bromhexine,210,4.38,197,1
2023-02-23,Kota,cough,Bromhexine,208,-0.02,199,0
2023-04-13,Bikaner,fever,Aspirin,191,-0.02,192,0
2023-12-04,Bharatpur,fever,Aspirin,228,1.21,221,1
2023-09-18,Jodhpur,fever,Aspirin,184,-0.22,193,0
2023-08-23,Pali,cold,Cetirizine,33,-0.51,22,0
2023-06-27,Udaipur,antibiotic,Azithromycin,120,0.0,117,0
2023-07-14,Bharatpur,cold,Cetirizine,168,5.46,166,1
2023-12-26,Sikar,cold,Cetirizine,163,2.33,153,1
2023-05-16,Alwar,fever,Paracetamol,125,0.71,128,1
2023-11-19,Jodhpur,antibiotic,Azithromycin,139,5.62,147,1
2023-02-22,Jaipur,antibiotic,Azithromycin,183,0.87,191,1
2023-04-17,Bharatpur,antibiotic,Azithromycin,70,-0.26,61,0
2023-09-14,Sikar,fever,Ibuprofen,180,2.21,193,1
2023-01-31,Jaipur,fever,Aspirin,277,0.35,262,1
2023-12-11,Ajmer,fever,Paracetamol,161,0.05,148,0
2023-04-28,Jaipur,cough,Dextromethorphan,224,0.03,222,0
2023-07-16,Bikaner,cold,Cetirizine,47,0.21,33,0
2023-12-10,Kota,fever,Ibuprofen,266,1.02,256,1
2023-01-28,Alwar,cold,Chlorpheniramine,197,0.74,203,1
2023-02-02,Jodhpur,antibiotic,Amoxicillin,47,0.04,46,0
2023-06-23,Ajmer,antibiotic,Azithromycin,126,-0.34,127,0
2023-07-30,Bikaner,cough,Bromhexine,221,0.13,215,0
2023-01-25,Udaipur,cold,Chlorpheniramine,109,0.22,103,0
2023-03-29,Jaipur,cold,Cetirizine,27,-0.76,17,0
2023-11-16,Alwar,fever,Ibuprofen,232,1.09,239,1
2023-01-15,Kota,fever,Ibuprofen,142,-0.47,136,0
2023-10-05,Kota,fever,Paracetamol,274,3.09,278,1
2023-11-26,Jodhpur,cough,Bromhexine,175,-0.14,161,0
2023-07-05,Udaipur,fever,Ibuprofen,231,0.8,225,1
2023-12-20,Kota,antibiotic,Azithromycin,26,-0.7,16,0
2023-12-07,Udaipur,fever,Paracetamol,151,0.35,155,1
2023-08-02,Sikar,antibiotic,Azithromycin,170,4.0,177,1
2023-06-24,Jodhpur,fever,Ibuprofen,163,0.52,155,1
2023-06-26,Pali,cough,Bromhexine,77,0.31,87,1
2023-05-14,Bharatpur,cold,Chlorpheniramine,58,0.12,56,0
2023-11-26,Jodhpur,fever,Paracetamol,261,1.44,246,1
2023-09-26,Alwar,antibiotic,Azithromycin,95,1.02,106,1
2023-05-30,Pali,cough,Bromhexine,202,1.62,214,1
2023-11-07,Kota,fever,Aspirin,153,-0.38,138,0
2023-08-17,Bikaner,cold,Cetirizine,26,-0.45,40,0
2023-02-16,Udaipur,cold,Cetirizine,89,-0.47,74,0
2023-10-20,Ajmer,fever,Paracetamol,96,-0.4,93,0
