report_date,district,disease_name,confirmed_cases,recovered_cases,death_count,outbreak_status,weekly_case_growth,historical_average_cases
2023-08-22,Jaipur,Malaria,30,18,0,Low,-0.3,24
2023-03-28,Jodhpur,Malaria,13,11,0,Low,-0.82,14
2023-08-27,Kota,Malaria,55,40,1,Medium,0.12,47
2023-07-14,Bikaner,Malaria,79,66,1,High,0.34,64
2023-10-27,Bharatpur,Dengue,100,65,2,Medium,0.19,99
2023-09-18,Pali,Dengue,36,28,0,Low,0.0,30
2023-08-29,Udaipur,COVID-19,273,189,2,High,11.41,233
2023-07-12,Pali,Dengue,13,9,0,Low,-0.64,10
2023-03-07,Jaipur,COVID-19,39,24,1,Low,-0.87,34
2023-10-20,Jaipur,Dengue,20,12,0,Low,-0.74,14
2023-06-11,Sikar,COVID-19,248,173,1,Low,-0.03,191
2023-07-08,Pali,Dengue,86,59,2,Medium,5.62,92
2023-03-17,Bharatpur,Malaria,57,42,1,Low,-0.2,55
2023-06-25,Jaipur,COVID-19,77,59,2,High,0.97,75
2023-02-25,Udaipur,Dengue,83,56,2,Medium,0.41,90
2023-02-26,Ajmer,COVID-19,263,222,6,High,1.19,229
2023-04-03,Jaipur,Malaria,13,11,0,Low,-0.57,11
2023-10-10,Ajmer,Malaria,3,1,0,Low,-0.7,3
2023-09-23,Pali,Dengue,78,52,0,Low,-0.09,62
2023-11-02,Sikar,Dengue,112,70,1,High,3.0,107
2023-03-06,Bharatpur,Malaria,23,20,0,Low,-0.6,24
2023-04-23,Alwar,COVID-19,173,142,4,Low,-0.31,163
2023-06-11,Udaipur,Dengue,67,48,0,Low,-0.19,69
2023-09-15,Jodhpur,Malaria,28,20,0,High,1.15,27
2023-09-01,Sikar,Dengue,74,55,2,Low,-0.34,74
2023-07-22,Ajmer,COVID-19,236,208,1,Low,-0.1,245
2023-12-16,Kota,Dengue,44,26,0,Low,-0.04,34
2023-09-07,Sikar,Malaria,56,41,1,Medium,0.3,56
2023-12-16,Bharatpur,COVID-19,280,239,7,Low,-0.06,305
2023-02-20,Jodhpur,Malaria,5,3,0,Low,-0.82,4
2023-05-07,Bharatpur,COVID-19,66,51,1,Low,-0.76,64
2023-04-18,Jaipur,Dengue,77,51,0,Medium,2.85,81
2023-11-12,Jaipur,Dengue,83,67,2,Low,0.08,85
2023-02-25,Ajmer,Malaria,3,1,0,Low,0.0,2
2023-11-01,Bharatpur,Malaria,34,24,0,High,0.48,26
2023-04-11,Kota,Dengue,104,84,0,Medium,1.36,107
2023-11-12,Bikaner,Dengue,41,35,0,Low,-0.47,39
2023-02-05,Jodhpur,Dengue,25,18,0,Low,-0.65,21
2023-06-11,Alwar,Malaria,14,12,0,Low,-0.73,11
2023-05-12,Udaipur,Dengue,15,13,0,Low,-0.78,13
2023-09-12,Ajmer,Malaria,31,21,0,Medium,9.33,33
2023-02-22,Jodhpur,Dengue,67,49,1,High,1.68,56
2023-05-15,Sikar,Malaria,33,23,0,Low,-0.41,26
2023-05-30,Kota,COVID-19,50,38,0,Low,-0.68,45
2023-09-16,Kota,Dengue,10,6,0,Low,-0.9,7
2023-01-07,Pali,COVID-19,216,181,5,High,2.0,155
2023-05-18,Bikaner,Dengue,24,21,0,Low,-0.41,20
2023-12-15,Kota,Malaria,49,38,0,Low,-0.11,40
2023-02-05,Bharatpur,Dengue,55,46,1,Low,-0.45,57
2023-07-04,Jodhpur,COVID-19,255,216,4,High,0.73,205
2023-10-14,Jodhpur,Malaria,5,4,0,Low,0.0,5
2023-05-16,Jodhpur,COVID-19,134,85,3,Low,-0.47,138
2023-08-16,Jaipur,Malaria,14,10,0,Low,0.08,14
2023-03-14,Kota,Malaria,10,6,0,Low,-0.8,8
2023-12-11,Pali,Dengue,110,92,1,Medium,0.41,118
2023-10-31,Sikar,COVID-19,129,95,3,Low,-0.48,90
2023-10-20,Udaipur,Dengue,21,17,0,Medium,0.4,22
2023-12-21,Pali,COVID-19,181,125,3,Low,-0.16,148
2023-11-14,Jodhpur,Dengue,71,61,1,Low,0.06,53
2023-08-15,Pali,Dengue,9,7,0,Low,-0.92,7
2023-08-30,Kota,Dengue,91,76,1,High,8.1,66
2023-02-21,Ajmer,COVID-19,71,43,0,Low,-0.7,76
2023-07-02,Kota,Dengue,116,97,3,Medium,0.27,86
2023-04-22,Udaipur,COVID-19,279,224,2,Low,0.02,306
2023-08-18,Ajmer,Malaria,73,62,0,High,1.35,51
2023-07-01,Alwar,Dengue,8,5,0,Low,-0.27,7
2023-09-30,Sikar,Dengue,94,56,1,Medium,0.27,93
2023-12-12,Kota,Malaria,5,3,0,Low,-0.5,4
2023-06-17,Jodhpur,COVID-19,290,181,6,High,1.16,268
2023-10-01,Bikaner,COVID-19,161,118,3,Medium,4.19,173
2023-08-18,Sikar,COVID-19,246,187,2,Medium,0.91,267
2023-01-12,Jaipur,Malaria,22,13,0,High,0.57,17
2023-11-06,Alwar,Dengue,88,75,0,High,10.0,84
2023-06-06,Sikar,COVID-19,76,48,1,Low,-0.69,61
2023-04-23,Pali,Dengue,63,55,1,High,6.0,58
2023-07-05,Jaipur,Malaria,73,53,0,High,2.32,62
2023-06-09,Sikar,COVID-19,221,173,5,Medium,1.91,222
2023-10-30,Jaipur,COVID-19,41,32,0,Low,-0.47,36
2023-08-03,Alwar,Malaria,27,23,0,Medium,0.93,28
2023-03-28,Udaipur,COVID-19,237,199,2,Low,-0.15,208
2023-05-06,Jaipur,Malaria,32,25,0,Low,-0.56,34
2023-02-06,Bikaner,Dengue,5,3,0,Low,-0.79,3
2023-04-17,Ajmer,Malaria,6,4,0,Low,-0.92,5
2023-08-01,Jaipur,COVID-19,181,161,5,High,3.41,151
2023-02-03,Sikar,Dengue,58,34,1,Low,-0.38,61
2023-01-16,Jaipur,Dengue,117,95,2,High,0.41,110
2023-07-09,Bharatpur,COVID-19,83,52,2,Medium,0.26,80
2023-12-14,Udaipur,Malaria,29,20,0,High,8.67,25
2023-03-29,Pali,Dengue,55,42,0,Low,-0.13,56
2023-02-21,Bikaner,Malaria,49,38,0,Low,-0.38,48
2023-06-17,Pali,Dengue,27,23,0,Low,-0.51,24
2023-08-25,Udaipur,Dengue,100,72,2,High,3.76,91
2023-06-29,Bharatpur,Malaria,34,24,0,Low,0.0,37
2023-07-21,Bharatpur,Dengue,9,6,0,Low,-0.84,6
2023-11-03,Bikaner,COVID-19,191,117,4,Medium,0.19,172
2023-08-29,Kota,Dengue,59,51,0,Low,-0.49,54
2023-07-22,Bikaner,COVID-19,68,58,0,Low,-0.64,70
2023-08-07,Bharatpur,Dengue,17,10,0,Medium,0.89,18
2023-07-10,Jaipur,Malaria,44,31,0,High,0.38,35
2023-09-01,Sikar,Dengue,38,32,1,Low,-0.34,40
2023-10-31,Pali,COVID-19,74,49,0,Low,-0.59,78
2023-09-25,Alwar,Dengue,19,11,0,Low,-0.78,17
2023-01-16,Udaipur,Malaria,71,45,1,High,1.45,63
2023-08-16,Jaipur,Dengue,16,13,0,Low,-0.86,17
2023-10-01,Kota,Dengue,77,48,1,High,0.31,74
2023-02-24,Alwar,Malaria,53,32,0,High,0.96,43
2023-03-18,Alwar,Dengue,115,77,0,Medium,5.05,121
2023-02-06,Kota,Malaria,53,34,1,High,9.6,41
2023-03-13,Kota,COVID-19,223,193,2,Medium,3.46,223
2023-01-31,Jodhpur,COVID-19,179,135,1,Low,-0.38,187
2023-04-24,Bharatpur,COVID-19,177,158,0,High,1.13,147
2023-03-03,Jaipur,Dengue,117,81,1,High,6.31,98
2023-06-22,Sikar,Dengue,80,56,0,High,1.11,67
2023-03-25,Bikaner,Dengue,90,74,1,High,17.0,63
2023-02-26,Udaipur,COVID-19,25,21,0,Low,-0.89,18
2023-07-28,Bharatpur,Dengue,108,83,2,Medium,5.35,110
2023-06-13,Kota,COVID-19,284,179,5,Medium,0.27,257
2023-02-02,Pali,Dengue,101,88,1,High,2.74,72
2023-02-21,Bikaner,COVID-19,177,139,1,High,1.6,167
2023-09-18,Jodhpur,COVID-19,295,203,4,High,0.65,283
2023-01-04,Kota,COVID-19,249,221,2,Low,-0.12,263
2023-10-20,Kota,COVID-19,161,101,2,Low,-0.35,129
2023-09-16,Sikar,COVID-19,145,103,3,Low,-0.34,101
2023-04-06,Sikar,Malaria,75,47,1,High,1.27,66
2023-05-15,Bharatpur,Dengue,21,16,0,Low,-0.81,18
2023-10-07,Udaipur,Malaria,56,41,1,Low,-0.21,60
2023-10-13,Ajmer,COVID-19,42,36,0,Low,-0.41,36
2023-02-17,Udaipur,Dengue,13,10,0,Low,-0.87,9
2023-08-15,Jaipur,COVID-19,59,43,0,Low,-0.67,46
2023-02-04,Ajmer,Malaria,32,21,0,High,4.33,31
2023-07-14,Sikar,Malaria,76,57,1,Low,0.01,73
2023-08-18,Pali,COVID-19,277,183,4,Medium,2.74,291
2023-11-12,Alwar,Malaria,4,3,0,Low,-0.92,2
2023-05-05,Jodhpur,Dengue,51,45,0,Low,-0.28,41
2023-02-09,Pali,COVID-19,37,22,0,Low,-0.87,39
2023-11-14,Sikar,Malaria,12,7,0,Low,-0.84,12
2023-03-20,Udaipur,Dengue,56,38,0,High,3.31,46
2023-02-10,Pali,COVID-19,275,226,6,High,6.43,242
2023-08-28,Bikaner,Malaria,10,6,0,Low,-0.8,10
2023-09-01,Sikar,Dengue,62,44,0,Low,-0.23,63
2023-09-22,Pali,Dengue,96,84,1,Low,-0.05,93
2023-12-06,Udaipur,COVID-19,155,93,2,High,5.2,109
2023-06-11,Alwar,Malaria,18,11,0,High,3.5,16
2023-08-26,Kota,COVID-19,290,217,6,High,0.8,278
2023-12-22,Jaipur,Malaria,72,61,1,High,0.64,58
2023-12-09,Jaipur,Dengue,12,10,0,Low,-0.9,9
2023-09-14,Sikar,Malaria,79,62,1,Medium,5.58,84
2023-12-12,Udaipur,Malaria,11,8,0,Low,-0.8,11
2023-04-22,Alwar,Dengue,45,33,0,Low,-0.61,34
2023-05-20,Bikaner,Malaria,63,50,1,High,5.3,51
2023-09-21,Alwar,COVID-19,61,37,0,Low,-0.65,50
2023-04-28,Jodhpur,Dengue,50,37,0,Low,-0.02,35
2023-08-30,Bharatpur,Dengue,72,52,2,High,2.43,70
2023-05-26,Pali,COVID-19,62,53,1,Low,-0.77,44
2023-09-02,Bharatpur,Malaria,26,18,0,Low,-0.24,23
2023-11-03,Sikar,COVID-19,200,128,4,High,0.38,149
2023-10-16,Kota,Malaria,21,12,0,Low,-0.6,17
2023-01-29,Jodhpur,COVID-19,37,24,0,Low,-0.87,38
2023-04-30,Udaipur,Dengue,54,45,0,Low,-0.04,49
2023-07-24,Ajmer,Malaria,4,2,0,Low,-0.88,3
2023-06-26,Sikar,COVID-19,59,48,0,Low,-0.7,64
2023-08-22,Bharatpur,COVID-19,87,52,1,Low,-0.51,72
2023-09-06,Alwar,Dengue,64,52,0,High,0.42,63
2023-02-02,Bharatpur,Dengue,67,48,1,Low,-0.07,69
2023-12-22,Jaipur,Dengue,40,35,0,High,2.33,34
2023-01-06,Pali,Malaria,24,15,0,Low,-0.62,25
2023-02-01,Bikaner,Dengue,107,86,3,Medium,0.19,93
2023-05-26,Bharatpur,Dengue,110,71,3,High,0.64,80
2023-01-19,Ajmer,COVID-19,242,155,1,High,4.76,191
2023-06-28,Udaipur,COVID-19,121,90,1,Low,-0.22,113
2023-02-16,Udaipur,COVID-19,262,170,4,High,1.17,247
2023-12-01,Jodhpur,COVID-19,263,179,3,Medium,6.11,275
2023-11-21,Jaipur,Malaria,17,12,0,Low,-0.76,16
2023-12-06,Sikar,Malaria,77,53,1,Low,-0.03,75
2023-08-27,Udaipur,Malaria,75,54,1,High,5.82,70
2023-10-17,Sikar,COVID-19,139,95,2,High,1.36,121
2023-11-19,Alwar,Dengue,41,29,1,Low,-0.36,31
2023-07-04,Jodhpur,COVID-19,264,159,3,Low,0.0,221
2023-08-07,Kota,Dengue,80,70,1,Low,0.04,69
2023-12-18,Bharatpur,Dengue,31,27,0,Low,-0.72,31
2023-06-18,Udaipur,COVID-19,287,239,5,Low,0.1,279
2023-03-01,Ajmer,COVID-19,94,64,0,Low,-0.61,86
2023-04-06,Ajmer,Malaria,51,35,0,High,11.75,50
2023-09-13,Jodhpur,Dengue,56,49,0,Medium,0.12,56
2023-01-08,Pali,Dengue,82,61,1,Low,-0.15,67
2023-05-09,Pali,COVID-19,103,69,2,High,0.66,99
2023-03-21,Bharatpur,COVID-19,151,111,4,Medium,0.74,163
2023-02-05,Pali,Dengue,82,55,0,Low,0.0,86
2023-07-26,Alwar,COVID-19,228,156,4,High,2.74,197
2023-06-09,Bikaner,COVID-19,122,107,2,Low,-0.31,91
2023-12-31,Udaipur,Dengue,43,32,1,Low,-0.2,44
2023-02-18,Udaipur,Dengue,48,40,1,Medium,0.12,38
2023-04-27,Bikaner,Malaria,57,46,1,Low,-0.1,52
2023-02-27,Ajmer,Dengue,13,8,0,Low,-0.85,10
2023-11-12,Jaipur,Malaria,25,20,0,High,0.47,24
2023-11-28,Kota,Malaria,64,42,0,High,2.05,59
2023-11-25,Jaipur,COVID-19,109,92,1,Medium,0.85,110
2023-11-17,Bikaner,COVID-19,250,172,6,High,1.05,209
2023-06-06,Bharatpur,Dengue,5,4,0,Low,-0.84,3
2023-06-19,Bharatpur,Dengue,39,25,0,High,6.8,31
2023-10-11,Kota,Malaria,65,39,1,Low,0.02,53
2023-02-26,Alwar,COVID-19,273,226,7,Medium,0.2,205
2023-10-25,Bharatpur,Dengue,95,75,1,High,1.44,81
2023-12-17,Bikaner,Dengue,97,74,0,Low,-0.09,95
2023-02-17,Kota,Dengue,14,11,0,Low,-0.82,13
2023-03-17,Kota,COVID-19,148,89,1,Low,-0.49,149
2023-02-26,Kota,COVID-19,261,164,3,High,0.76,211
2023-11-16,Alwar,COVID-19,56,43,1,Low,-0.79,47
2023-12-14,Bharatpur,COVID-19,212,134,4,High,0.4,195
2023-04-02,Jaipur,Dengue,5,4,0,Low,-0.88,3
2023-11-25,Bikaner,Malaria,72,48,0,Medium,0.26,64
2023-07-27,Sikar,COVID-19,48,34,1,Low,-0.65,51
2023-02-28,Ajmer,Malaria,46,35,0,Low,-0.1,46
2023-11-11,Ajmer,COVID-19,112,92,2,Medium,0.19,95
2023-06-16,Sikar,Malaria,28,20,0,Low,-0.64,19
2023-07-10,Pali,COVID-19,50,37,1,Low,-0.51,42
2023-04-12,Bikaner,Malaria,48,30,1,Low,-0.33,50
2023-12-06,Alwar,Dengue,92,72,2,High,1.24,72
2023-07-24,Pali,COVID-19,252,179,4,High,4.04,220
2023-08-19,Udaipur,Dengue,82,58,1,High,0.71,81
2023-11-21,Bikaner,Malaria,51,40,0,Low,0.06,51
2023-10-21,Ajmer,COVID-19,216,186,2,High,0.93,160
2023-10-23,Jaipur,Malaria,9,8,0,Low,-0.64,6
2023-10-10,Alwar,Dengue,9,5,0,Low,-0.9,6
2023-04-29,Alwar,Dengue,86,70,1,High,8.56,70
2023-05-28,Jaipur,COVID-19,163,111,3,High,0.5,147
2023-02-01,Udaipur,Malaria,24,20,0,Low,-0.68,22
2023-12-21,Ajmer,Malaria,20,17,0,Low,-0.57,20
2023-02-09,Alwar,Malaria,25,20,0,High,0.39,22
2023-08-04,Sikar,Dengue,66,46,0,Low,0.06,65
2023-08-27,Sikar,COVID-19,179,117,4,High,2.73,175
2023-10-19,Alwar,COVID-19,239,162,4,High,3.27,191
2023-07-13,Udaipur,Malaria,45,37,0,High,0.88,41
2023-03-20,Sikar,COVID-19,163,139,1,Low,-0.09,122
2023-03-22,Ajmer,COVID-19,205,169,2,Low,-0.05,181
2023-05-31,Jaipur,Dengue,117,74,2,High,22.4,114
2023-10-19,Bharatpur,Dengue,59,44,1,Low,-0.38,46
2023-09-30,Udaipur,COVID-19,261,170,2,Low,-0.09,222
2023-11-09,Udaipur,Malaria,66,39,1,High,0.47,62
2023-08-08,Pali,Malaria,45,28,0,High,0.88,43
2023-09-22,Sikar,Malaria,37,28,0,Medium,0.32,39
2023-08-20,Alwar,Dengue,62,51,1,Low,-0.28,43
2023-04-04,Pali,Malaria,53,36,1,Medium,0.18,41
2023-09-09,Jodhpur,Dengue,43,29,0,Low,-0.23,37
2023-04-07,Kota,Malaria,24,19,0,Low,-0.63,18
2023-01-23,Bharatpur,COVID-19,132,101,1,Low,-0.38,135
2023-10-08,Sikar,Malaria,71,44,0,High,0.92,66
2023-05-14,Alwar,COVID-19,78,50,1,Low,-0.67,64
2023-10-23,Sikar,Malaria,42,29,0,Low,-0.41,44
2023-10-08,Jaipur,COVID-19,279,196,3,Medium,0.71,288
2023-04-16,Udaipur,Dengue,59,36,0,Low,-0.28,56
2023-03-26,Sikar,Dengue,72,43,1,Low,0.09,63
2023-01-13,Bharatpur,COVID-19,168,110,2,Medium,0.27,183
2023-11-19,Jodhpur,Dengue,36,29,0,Low,-0.16,31
2023-01-26,Jodhpur,Malaria,24,21,0,High,3.8,19
2023-12-31,Ajmer,COVID-19,206,150,5,Low,0.0,144
2023-07-31,Sikar,Dengue,70,55,1,Low,-0.03,75
2023-03-16,Kota,Malaria,44,29,0,High,0.83,30
2023-08-01,Bikaner,Malaria,74,46,1,High,0.45,73
2023-05-22,Kota,COVID-19,144,98,1,Low,-0.45,133
2023-01-08,Bikaner,Malaria,70,62,0,Low,-0.05,61
2023-06-26,Sikar,COVID-19,158,103,1,Low,-0.03,169
2023-05-08,Ajmer,Dengue,12,9,0,Low,-0.08,12
2023-07-13,Jodhpur,Malaria,65,43,0,High,1.71,61
2023-10-04,Pali,Malaria,39,31,0,Low,-0.26,32
2023-03-22,Alwar,COVID-19,115,82,3,Medium,0.47,125
2023-03-07,Ajmer,COVID-19,49,36,0,Low,-0.76,50
2023-03-12,Pali,Malaria,41,30,1,Low,0.05,37
2023-06-21,Bharatpur,COVID-19,287,184,3,High,0.71,246
2023-07-18,Bikaner,COVID-19,174,123,2,Low,-0.3,141
2023-11-28,Alwar,Dengue,70,45,0,Medium,0.13,69
2023-04-17,Jaipur,COVID-19,267,187,3,Low,-0.04,279
2023-10-29,Sikar,Dengue,26,16,0,Low,-0.63,24
2023-11-09,Jodhpur,Dengue,69,47,0,Medium,0.92,70
2023-08-21,Ajmer,COVID-19,104,78,0,High,1.12,74
2023-07-22,Pali,COVID-19,123,92,2,Low,-0.51,123
2023-06-08,Jodhpur,COVID-19,75,50,2,Low,-0.72,66
2023-04-22,Jaipur,COVID-19,136,106,1,Low,-0.49,111
2023-08-29,Alwar,COVID-19,217,187,3,Medium,0.89,229
2023-11-03,Bikaner,COVID-19,80,68,1,Low,-0.54,73
2023-01-27,Pali,Malaria,32,26,0,Low,-0.22,34
2023-07-09,Bikaner,Dengue,98,78,0,Low,0.01,84
2023-10-30,Udaipur,Malaria,59,43,1,Low,-0.11,57
2023-04-27,Kota,Malaria,65,54,1,High,0.48,50
2023-08-11,Sikar,Dengue,94,57,0,Medium,2.62,102
2023-06-12,Jodhpur,Dengue,111,79,1,High,0.61,107
2023-02-26,Bharatpur,Dengue,110,88,1,High,0.86,109
2023-11-25,Bikaner,Malaria,3,2,0,Low,-0.96,2
2023-03-28,Jaipur,Malaria,22,14,0,Medium,1.44,22
2023-10-08,Ajmer,Dengue,51,38,1,High,3.25,43
2023-06-05,Ajmer,Dengue,100,75,2,High,0.96,76
2023-01-04,Jaipur,Dengue,32,22,0,Low,-0.73,30
2023-11-23,Ajmer,Malaria,26,23,0,Medium,0.3,23
2023-08-06,Ajmer,COVID-19,31,23,0,Low,-0.7,28
2023-09-15,Sikar,Dengue,55,44,0,Low,-0.41,55
2023-09-03,Sikar,Dengue,106,84,2,High,0.93,88
2023-09-04,Bikaner,Malaria,78,67,1,High,25.0,62
2023-02-12,Sikar,Malaria,47,28,0,Medium,0.12,50
2023-05-08,Sikar,Malaria,19,15,0,Low,-0.6,15
2023-06-19,Bikaner,Dengue,115,93,2,Medium,0.17,111
2023-05-31,Ajmer,Malaria,60,51,0,Medium,1.31,63
2023-11-04,Bharatpur,Malaria,66,54,1,High,1.54,60
2023-10-15,Udaipur,Dengue,66,51,1,Medium,0.12,62
2023-01-27,Bikaner,Malaria,31,24,0,Low,-0.6,22
2023-09-13,Kota,Dengue,12,8,0,Low,-0.14,12
2023-03-21,Jaipur,Dengue,57,45,1,Medium,0.78,61
2023-04-25,Udaipur,Malaria,25,17,0,Low,-0.58,18
2023-07-25,Kota,COVID-19,158,127,3,Low,0.1,129
2023-03-13,Sikar,Malaria,40,30,1,High,1.11,35
2023-05-07,Bharatpur,Malaria,73,45,0,Medium,0.11,68
2023-01-20,Jaipur,Dengue,69,54,1,Medium,0.21,72
2023-06-10,Jodhpur,Dengue,40,28,1,Low,-0.64,42
2023-04-13,Udaipur,COVID-19,237,168,3,Low,-0.09,224
2023-09-29,Jaipur,Malaria,18,13,0,Low,-0.18,17
2023-09-09,Alwar,COVID-19,164,142,1,Low,-0.24,122
2023-05-17,Bikaner,Dengue,77,59,0,Low,-0.33,73
2023-08-26,Alwar,Malaria,56,43,0,High,1.24,53
2023-08-18,Sikar,Dengue,104,85,0,Low,-0.02,104
2023-07-01,Udaipur,COVID-19,26,17,0,Low,-0.89,26
2023-06-03,Kota,Dengue,29,20,0,High,1.42,28
2023-08-24,Bharatpur,Malaria,59,35,0,Low,-0.19,54
2023-12-13,Bharatpur,COVID-19,72,61,1,Low,-0.75,60
2023-02-28,Jaipur,Malaria,28,18,0,High,0.56,20
2023-12-03,Jodhpur,Malaria,38,24,0,Low,-0.42,31
2023-11-16,Alwar,Dengue,28,24,0,Low,-0.6,20
2023-01-09,Udaipur,Dengue,87,67,1,High,0.32,71
2023-11-28,Ajmer,Dengue,9,6,0,Low,-0.91,6
2023-09-30,Alwar,COVID-19,131,109,3,Low,-0.2,138
2023-08-22,Alwar,Malaria,59,44,1,Low,0.05,58
2023-04-12,Alwar,Malaria,66,44,1,Medium,0.12,57
2023-04-14,Pali,COVID-19,60,39,1,Low,-0.51,54
2023-09-10,Bharatpur,Dengue,28,18,0,Low,-0.75,20
2023-10-17,Jaipur,COVID-19,264,162,4,High,0.94,195
2023-04-24,Alwar,COVID-19,216,142,4,High,0.65,184
2023-03-13,Jodhpur,Dengue,106,85,2,High,1.65,92
2023-05-16,Jodhpur,COVID-19,87,76,1,Medium,0.16,94
2023-11-08,Udaipur,Malaria,63,56,1,High,1.52,61
2023-04-24,Kota,Dengue,14,11,0,Low,-0.52,11
2023-08-16,Ajmer,Malaria,33,21,0,Low,-0.45,25
2023-01-12,Jodhpur,Malaria,35,30,0,Low,-0.08,37
2023-12-26,Ajmer,Malaria,33,20,0,Low,0.0,30
2023-10-27,Pali,Malaria,26,23,0,Low,-0.19,26
2023-11-17,Jaipur,Dengue,52,43,1,Low,-0.25,51
2023-04-15,Pali,Malaria,27,20,0,Low,0.04,20
2023-09-14,Udaipur,Dengue,47,33,0,Low,-0.46,42
2023-04-25,Pali,COVID-19,150,127,2,High,1.5,139
2023-05-01,Jodhpur,COVID-19,174,128,2,High,1.0,173
2023-10-22,Ajmer,Dengue,47,39,0,High,4.22,46
2023-03-30,Jaipur,Dengue,100,83,2,High,0.92,90
2023-05-02,Udaipur,Dengue,25,20,0,Low,-0.47,22
2023-12-09,Bikaner,Malaria,56,44,0,High,0.81,52
2023-10-31,Bharatpur,Malaria,33,24,0,Low,-0.44,27
2023-01-04,Udaipur,COVID-19,159,129,2,High,5.12,123
2023-06-06,Jodhpur,Malaria,43,35,0,Medium,0.23,32
2023-09-02,Bikaner,Malaria,67,58,0,Medium,0.2,58
2023-12-11,Pali,COVID-19,220,155,1,High,0.47,170
2023-02-25,Udaipur,Malaria,75,64,1,Medium,0.19,68
2023-08-07,Jodhpur,COVID-19,129,106,2,Low,-0.26,99
2023-09-12,Kota,COVID-19,26,15,0,Low,-0.84,24
2023-04-10,Jodhpur,COVID-19,198,178,5,Medium,0.53,216
2023-12-12,Kota,Dengue,83,60,2,High,4.93,62
2023-02-21,Sikar,COVID-19,241,214,3,High,0.53,217
2023-11-30,Alwar,COVID-19,170,109,4,Low,-0.21,137
2023-10-06,Alwar,COVID-19,32,21,0,Low,-0.81,25
2023-05-18,Jaipur,Dengue,20,16,0,Low,-0.8,17
2023-10-03,Sikar,COVID-19,210,159,2,Low,-0.13,208
2023-04-14,Jaipur,COVID-19,275,220,2,Low,0.04,272
2023-07-06,Bikaner,Dengue,70,55,1,Low,-0.09,75
2023-08-01,Jodhpur,Dengue,105,82,2,Low,-0.01,113
2023-05-11,Pali,COVID-19,44,31,0,Low,-0.8,41
2023-10-31,Jodhpur,Dengue,53,42,1,Low,-0.5,50
2023-04-10,Bharatpur,Malaria,27,21,0,Low,-0.18,27
2023-08-08,Alwar,COVID-19,280,247,5,High,7.75,239
2023-03-20,Pali,Malaria,30,25,0,Medium,0.11,23
2023-01-05,Udaipur,Dengue,119,84,2,High,3.76,95
2023-10-06,Kota,Malaria,48,39,0,Low,-0.26,46
2023-12-07,Jodhpur,Malaria,68,43,1,High,0.58,63
2023-07-20,Sikar,Dengue,113,71,2,Low,0.09,117
2023-09-13,Alwar,Dengue,17,10,0,Low,-0.39,11
2023-02-06,Sikar,COVID-19,49,30,1,Low,-0.77,44
2023-11-21,Udaipur,Dengue,29,25,0,Low,-0.76,22
2023-02-22,Ajmer,Malaria,64,49,1,High,0.94,54
2023-02-05,Ajmer,Dengue,113,81,3,Medium,1.4,113
2023-03-17,Ajmer,Malaria,38,28,0,Low,-0.41,30
2023-11-25,Bharatpur,Malaria,52,39,0,High,0.93,43
2023-11-22,Jodhpur,Malaria,43,31,0,Low,-0.37,46
2023-04-18,Jodhpur,Dengue,7,5,0,Low,-0.87,6
2023-08-15,Ajmer,Malaria,63,43,1,High,0.66,49
2023-05-21,Alwar,Dengue,91,76,1,High,4.35,86
2023-12-29,Sikar,Malaria,21,15,0,Low,-0.47,20
2023-06-11,Kota,COVID-19,168,136,1,High,5.46,133
2023-07-28,Ajmer,COVID-19,235,147,4,High,6.58,182
2023-03-24,Alwar,Dengue,20,12,0,Low,-0.78,14
2023-10-25,Sikar,COVID-19,39,24,0,Low,-0.2,38
2023-08-09,Ajmer,Malaria,60,49,0,Low,-0.05,51
2023-03-10,Jaipur,Dengue,78,65,0,Medium,2.9,80
2023-01-09,Sikar,Malaria,7,4,0,Low,-0.67,6
2023-04-04,Ajmer,Dengue,13,10,0,Low,-0.88,10
2023-12-01,Pali,Dengue,85,70,1,Low,0.04,87
2023-06-23,Jaipur,Malaria,61,50,1,High,1.18,43
2023-10-03,Alwar,Malaria,38,26,0,Low,-0.42,33
2023-08-21,Pali,COVID-19,223,189,2,High,4.07,199
2023-01-17,Jodhpur,Dengue,99,81,1,High,13.14,84
2023-12-06,Jaipur,Malaria,57,50,0,Low,-0.07,60
2023-03-07,Jaipur,Malaria,69,62,1,Medium,0.21,71
2023-05-13,Ajmer,Malaria,35,29,0,Low,-0.42,25
2023-06-01,Bharatpur,COVID-19,236,160,1,High,2.28,196
2023-10-24,Sikar,Malaria,31,23,0,High,3.43,23
2023-04-29,Pali,Dengue,70,60,1,Low,-0.18,62
2023-07-15,Sikar,COVID-19,210,187,6,High,4.38,164
2023-04-30,Bikaner,Dengue,119,104,1,Medium,0.7,122
2023-01-26,Pali,COVID-19,176,154,5,Low,-0.21,179
2023-06-17,Sikar,COVID-19,255,184,4,Medium,0.21,244
2023-01-18,Pali,COVID-19,85,58,0,Low,-0.52,88
2023-07-04,Bikaner,Malaria,60,38,0,Low,-0.1,44
2023-10-29,Jaipur,Malaria,18,14,0,Low,-0.74,13
2023-09-10,Jodhpur,COVID-19,109,96,2,Low,-0.45,115
2023-10-17,Udaipur,Malaria,36,23,1,Low,-0.52,31
2023-07-20,Ajmer,Dengue,64,47,1,High,3.92,62
